@FILLSTYLE,@FILLCOLOUR,@NAMEFILLCOLOUR,@TEXTCOLOUR,@SHADOWSIZE,@VALIDATED,@SHADOWCOLOUR,@NAMEFILLPATTERN,@ELEMENTSUSED,@SPECIALEFFECTS,@EXPORTFLAG,@WHENCREATED,@WHENUPDATED,@TEMPLATE,@OTHERFLAGS,@DATEVALIDATED,@LINECOLOUR,@LINEWIDTH,@NAME,@LINESTYLE,@TEXTMODE,@SHADOWDIRECTION,@NAMELINESTYLE,@NAMESHADOWDIRECTION,@NAMESHADOWCOLOUR,@NAMESHADOWSIZE,@UNIQUEIDENTIFIER,@VERTICALJUSTIFICATION,@HORIZONTALJUSTIFICATION,RCSTYLETOFONT@UNIQUEIDENTIFIER,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@WHOOWNS,RCWHOCREATEDTOUSER@WHOCREATED,RCWHOUPDATEDTOUSER@WHOUPDATED,RCSTYLETOFONT@FONTNR
0,0,0,1,10,-1,4,0,8,0,0,2012-03-15T17:29:04,2012-03-15T17:29:04,0,0,2012-03-15T17:29:04,4,0,,0,1,1,0,0,4,10,e28a83826ee511e1b006002564cb911c,,,Times New Roman_18_0_5_32,ADMIN,,ADMIN,0,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2012-03-15T17:29:05,2012-03-15T17:29:06,0,0,1990-01-01T00:00:00,1,0,zRecovered Style 3278,0,1,0,0,0,4,10,e28a838a6ee511e1b006002564cb911c,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,0,0,1,10,-1,4,0,8,0,0,2012-03-15T17:29:05,2012-03-15T17:29:06,0,0,2012-03-15T17:29:05,4,0,,0,1,1,0,0,4,10,e28a838b6ee511e1b006002564cb911c,,,Times New Roman_18_0_5_32,ADMIN,,ADMIN,0,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2012-03-15T17:29:06,2012-03-15T17:29:06,0,0,1990-01-01T00:00:00,1,0,zRecovered Style 3282,0,1,0,0,0,4,10,e28a83906ee511e1b006002564cb911c,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,0,0,1,10,-1,4,0,8,0,0,2012-03-15T17:29:06,2012-03-15T17:29:06,0,0,2012-03-15T17:29:06,4,0,,0,1,1,0,0,4,10,e28a83916ee511e1b006002564cb911c,,,Times New Roman_18_0_5_32,ADMIN,,ADMIN,0,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2012-03-15T17:29:08,2012-03-15T17:29:08,0,0,1990-01-01T00:00:00,1,0,zRecovered Style 3286,0,1,0,0,0,4,10,e28a83966ee511e1b006002564cb911c,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,0,0,1,10,-1,4,0,8,0,0,2012-03-15T17:29:08,2012-03-15T17:29:08,0,0,2012-03-15T17:29:08,4,0,,0,1,1,0,0,4,10,e28a83976ee511e1b006002564cb911c,,,Times New Roman_18_0_5_32,ADMIN,,ADMIN,0,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2012-03-15T17:29:08,2012-03-15T17:29:08,0,0,1990-01-01T00:00:00,1,0,zRecovered Style 3288,0,1,0,0,0,4,10,e28a83996ee511e1b006002564cb911c,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,0,0,1,10,-1,4,0,8,0,0,2012-03-15T17:29:08,2012-03-15T17:29:08,0,0,2012-03-15T17:29:08,4,0,,0,1,1,0,0,4,10,e28a839a6ee511e1b006002564cb911c,,,Times New Roman_18_0_5_32,ADMIN,,ADMIN,0,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2021-11-24T13:39:04,2021-11-24T13:39:04,0,0,1899-12-30T00:00:00,1,0,zRecovered Style 10961,0,1,0,0,0,4,10,e2da192c4d2b11ec8107000d3a02ed0d,,,Arial_10_0_0_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,-1,4,0,8,0,0,2021-11-24T13:39:04,2021-11-24T13:39:04,0,0,2021-11-24T13:39:04,4,0,,0,1,1,0,0,4,10,e2da192d4d2b11ec8107000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2021-11-24T13:39:08,2021-11-24T13:39:08,0,0,1899-12-30T00:00:00,1,0,zRecovered Style 10965,0,1,0,0,0,4,10,e2da19324d2b11ec8107000d3a02ed0d,,,Arial_10_0_0_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,-1,4,0,8,0,0,2021-11-24T13:39:08,2021-11-24T13:39:08,0,0,2021-11-24T13:39:08,4,0,,0,1,1,0,0,4,10,e2da19334d2b11ec8107000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,31522815,16777216,16777216,10,0,9,16777216,327999,0,0,2015-11-15T12:08:36,2015-11-15T12:08:36,0,0,1899-12-30T00:00:00,16777216,0,,0,0,0,0,0,250,0,e2f9aa198bc311e5bf18002590713bc0,,,Microsoft Sans Serif_18_0_0_32,,,,32,32,32,
0,13,0,-2147483648,0,0,-2147483648,0,351,0,0,2002-09-07T12:01:44,2002-09-07T12:03:00,0,0,1899-12-30T00:00:00,13,15,Correlation,0,0,0,0,0,0,0,e3008ba7548745ecaee0704cceb754bc,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2012-02-01T15:41:47,2012-02-01T15:41:47,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,e30539ba19a340959a53a739dd504313,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2022-05-15T15:37:13,2022-05-15T15:37:13,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,e354c608d46411ec94f7000d3a0ebc70,,,Arial_10_0_0_32,ATALMOR,ATALMOR,ATALMOR,,,,
0,0,0,1,10,0,4,0,8,0,0,2022-05-15T15:37:13,2022-05-15T15:37:13,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,e354c609d46411ec94f7000d3a0ebc70,,,Arial_10_0_0_32,ATALMOR,ATALMOR,ATALMOR,,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2008-04-26T09:58:50,2008-04-26T09:58:51,0,0,1990-01-01T00:00:00,1,0,zRecovered Style 3470,0,1,0,0,0,4,10,e3563f64139811ddad71001e378839ac,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,0,0,1,10,0,4,0,8,0,0,2008-04-26T09:58:50,2008-04-26T09:58:51,0,0,1990-01-01T00:00:00,4,0,,0,1,1,0,0,4,10,e3563f65139811ddad71001e378839ac,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,25231359,0,16777216,10,0,4,0,327999,0,0,2015-01-20T13:54:33,2015-01-20T13:54:33,0,0,1899-12-30T00:00:00,16777216,0,,0,1,0,0,0,250,3,e36fa2ce279c4d7f806db10242bf680a,,,Arial_10_0_0_32,,,,8,8,8,
0,25198720,16777216,33554431,10,0,9,16777216,327999,0,0,2015-12-09T12:23:06,2015-12-09T12:26:44,0,0,1899-12-30T00:00:00,16777216,0,Frameworx Status - Not Fully Developed,0,0,0,0,0,250,0,e39778469ea111e5bf18002590713bc0,,,Arial Narrow_8_0_0_32,,,,8,8,8,
0,25231359,0,1,10,0,4,0,263167,0,0,2010-02-24T16:31:01,2010-02-24T16:31:01,0,0,1899-12-30T00:00:00,1,0,zRecovered Style 3472,0,1,0,0,0,4,10,e3b33eb2218b11df9556001de065480b,,,Arial_10_0_0_32,EVOLVEADMIN,EVOLVEADMIN,EVOLVEADMIN,,,,
0,0,0,1,10,0,4,0,8,0,0,2010-02-24T16:31:01,2010-02-24T16:31:01,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,e3b33eb3218b11df9556001de065480b,,,Arial_10_0_0_32,EVOLVEADMIN,EVOLVEADMIN,EVOLVEADMIN,,,,
0,24281338,22175962,16777216,10,0,9,26386687,343359,4,0,2015-11-19T10:52:21,2015-11-19T10:52:21,0,0,1899-12-30T00:00:00,16777216,0,,0,0,1,50,0,250,2,e3cc6de48edd11e5bf18002590713bc0,,,Microsoft Sans Serif_22_0_1_32,,,,32,32,32,
0,25231359,0,1,10,0,4,0,263167,0,0,2012-03-12T16:28:14,2012-03-12T16:28:14,0,0,1899-12-30T00:00:00,1,0,zRecovered Style 3174,0,1,0,0,0,4,10,e3d773e26c8111e1a5f7002564cb911c,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,0,0,1,10,-1,4,0,8,0,0,2012-03-12T16:28:14,2012-03-12T16:28:14,0,0,2012-03-12T16:28:14,4,0,,0,1,1,0,0,4,10,e3d773e36c8111e1a5f7002564cb911c,,,Times New Roman_18_0_5_32,ADMIN,,ADMIN,0,,,
0,25231359,0,16777216,10,0,4,0,327999,0,0,2015-01-20T13:54:33,2015-01-20T13:54:33,0,0,1899-12-30T00:00:00,16777216,0,,0,1,0,0,0,250,3,e3f9ef80a6e2425c9ecaef7e68077be8,,,Arial_10_0_0_32,,,,8,8,8,
0,25231359,0,1,10,0,4,0,263167,0,0,2017-06-14T10:11:55,2017-06-14T10:11:55,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,e41789d450e911e780ca000d3a02ed0d,,,Arial_10_0_0_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,-1,4,0,8,0,0,2017-06-14T10:11:55,2017-06-14T10:11:55,0,0,2017-06-14T10:11:55,4,0,,0,1,1,0,0,4,10,e41789d550e911e780ca000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2017-06-14T10:11:56,2017-06-14T10:11:56,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,e41789d750e911e780ca000d3a02ed0d,,,Arial_10_0_0_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,-1,4,0,8,0,0,2017-06-14T10:11:56,2017-06-14T10:11:56,0,0,2017-06-14T10:11:56,4,0,,0,1,1,0,0,4,10,e41789d850e911e780ca000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-06-04T18:12:51,2018-06-04T18:12:51,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,e45f6bf1682211e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-06-04T18:12:52,2018-06-04T18:12:52,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,e45f6bf2682211e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-06-04T18:12:52,2018-06-04T18:12:52,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,e45f6bf4682211e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-06-04T18:12:52,2018-06-04T18:12:52,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,e45f6bf5682211e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-06-04T18:12:53,2018-06-04T18:12:53,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,e45f6bf7682211e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-06-04T18:12:53,2018-06-04T18:12:53,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,e45f6bf8682211e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-06-04T18:12:54,2018-06-04T18:12:54,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,e45f6bfa682211e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-06-04T18:12:54,2018-06-04T18:12:54,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,e45f6bfb682211e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-06-04T18:12:54,2018-06-04T18:12:54,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,e45f6bfd682211e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-06-04T18:12:55,2018-06-04T18:12:55,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,e45f6bfe682211e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-06-04T18:12:55,2018-06-04T18:12:55,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,e45f6c00682211e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-06-04T18:12:55,2018-06-04T18:12:55,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,e45f6c01682211e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-06-04T18:12:56,2018-06-04T18:12:56,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,e45f6c03682211e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-06-04T18:12:56,2018-06-04T18:12:56,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,e45f6c04682211e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-06-04T18:12:56,2018-06-04T18:12:56,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,e45f6c06682211e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-06-04T18:12:56,2018-06-04T18:12:56,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,e45f6c07682211e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-06-04T18:12:57,2018-06-04T18:12:57,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,e45f6c09682211e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-06-04T18:12:57,2018-06-04T18:12:57,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,e45f6c0a682211e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-06-04T18:12:58,2018-06-04T18:12:58,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,e45f6c0c682211e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-06-04T18:12:58,2018-06-04T18:12:58,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,e45f6c0d682211e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-06-04T18:12:58,2018-06-04T18:12:58,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,e45f6c0f682211e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-06-04T18:12:59,2018-06-04T18:12:59,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,e45f6c10682211e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-06-04T18:12:59,2018-06-04T18:12:59,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,e45f6c12682211e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-06-04T18:12:59,2018-06-04T18:12:59,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,e45f6c13682211e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-06-04T18:13:00,2018-06-04T18:13:00,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,e45f6c15682211e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-06-04T18:13:00,2018-06-04T18:13:00,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,e45f6c16682211e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-06-04T18:13:00,2018-06-04T18:13:00,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,e45f6c18682211e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-06-04T18:13:01,2018-06-04T18:13:01,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,e45f6c19682211e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-06-04T18:13:01,2018-06-04T18:13:01,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,e45f6c1b682211e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-06-04T18:13:01,2018-06-04T18:13:01,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,e45f6c1c682211e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,27328511,23125983,16777216,10,0,9,27328511,343304,4,0,2015-11-10T08:32:35,2015-11-10T08:32:35,0,0,1899-12-30T00:00:00,16777216,0,,0,0,1,48,0,250,2,e4a0edcf87b711e5aaf5f4b7e2f867eb,,,Arial_14_0_1_32,,,,8,8,8,
0,25231359,0,1,10,0,4,0,263167,0,0,2013-04-22T09:25:59,2013-04-22T09:25:59,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,e4c9a61862314fa284b626a3e7cb5167,,,Arial_10_0_0_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2004-03-02T02:28:33,2005-11-05T11:41:40,0,0,1899-12-30T00:00:00,1,0,zRecovered Style 1401,0,1,1,0,0,9,10,e4cdfc0655df11d8bc160003476dfa9b,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,0,0,1,10,0,4,0,8,0,0,2004-03-02T02:28:33,2005-11-05T11:41:40,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,e4cdfc0a55df11d8bc160003476dfa9b,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
8,-2147483648,0,-2147483648,10,-1,-2147483648,0,262485,0,32,1990-01-01T06:00:00,2000-01-01T08:00:00,0,0,2000-01-01T08:00:00,-2147483648,0,Print Frame,2,1,0,0,0,-2147483648,10,e4dab58977b34268ac4d6da11cbeb6d2,,,Times New Roman_18_0_5_32,ADMIN,ADMIN,ADMIN,,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2012-10-10T05:51:37,2012-10-10T05:51:37,0,0,1899-12-30T00:00:00,1,0,zRecovered Style 3839,0,1,0,0,0,4,10,e520217612d011e29cfff04da23a38c8,,,Arial_10_0_0_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2012-10-10T05:51:37,2012-10-10T05:51:37,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,e520217712d011e29cfff04da23a38c8,,,Arial_10_0_0_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2020-04-06T18:24:49,2020-04-06T18:24:49,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,e5352136783311ea80ee000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2020-04-06T18:24:49,2020-04-06T18:24:49,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,e5352137783311ea80ee000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2020-04-06T18:24:49,2020-04-06T18:24:49,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,e5352139783311ea80ee000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2020-04-06T18:24:49,2020-04-06T18:24:49,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,e535213a783311ea80ee000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2020-04-06T18:24:51,2020-04-06T18:24:51,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,e535213f783311ea80ee000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2020-04-06T18:24:51,2020-04-06T18:24:51,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,e5352140783311ea80ee000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2020-04-06T18:24:53,2020-04-06T18:24:53,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,e5352148783311ea80ee000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2020-04-06T18:24:53,2020-04-06T18:24:53,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,e5352149783311ea80ee000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2020-04-06T18:24:55,2020-04-06T18:24:55,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,e5352154783311ea80ee000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2020-04-06T18:24:55,2020-04-06T18:24:55,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,e5352155783311ea80ee000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2020-04-06T18:24:56,2020-04-06T18:24:56,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,e535215a783311ea80ee000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2020-04-06T18:24:56,2020-04-06T18:24:56,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,e535215b783311ea80ee000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2020-04-06T18:24:58,2020-04-06T18:24:58,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,e5352160783311ea80ee000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2020-04-06T18:24:58,2020-04-06T18:24:58,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,e5352161783311ea80ee000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,30792057,28686681,16777216,0,0,9,32897433,343325,4,0,1999-09-13T12:22:08,2015-11-19T09:09:24,0,0,1899-12-30T00:00:00,16777216,0,Fx Category L0 - Billing,0,0,1,50,0,250,2,e54471fcc31f49459e21ccf6eea8996c,,,Microsoft Sans Serif_22_0_0_32,ADMIN,ADMIN,,,,8,
0,25231359,0,1,10,0,4,0,263167,0,0,2015-11-16T15:46:04,2015-11-16T15:46:04,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,e56faf312b3247cf82510eea3c496448,,,Arial_10_0_0_32,,,,8,8,8,
0,25231359,0,1,10,0,4,0,263167,0,0,2021-06-06T19:53:49,2021-06-06T19:53:49,0,0,1899-12-30T00:00:00,1,0,zRecovered Style 10923,0,1,0,0,0,4,10,e57d6727c70011eb8100000d3a02ed0d,,,Arial_10_0_0_32,ATALMOR,ATALMOR,ATALMOR,,,,
0,0,0,1,10,0,4,0,8,0,0,2021-06-06T19:53:49,2021-06-06T19:53:49,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,e57d6728c70011eb8100000d3a02ed0d,,,Arial_10_0_0_32,ATALMOR,ATALMOR,ATALMOR,,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2007-03-21T17:26:58,2007-03-21T17:26:59,0,0,1990-01-01T00:00:00,1,0,zRecovered Style 1629,0,1,0,0,0,4,10,e5834890d7f211db943e000e3573f0d3,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,0,0,1,10,0,4,0,8,0,0,2007-03-21T17:26:58,2007-03-21T17:26:59,0,0,1990-01-01T00:00:00,4,0,,0,1,1,0,0,4,10,e5834891d7f211db943e000e3573f0d3,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2017-06-14T11:45:01,2017-06-14T11:45:01,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,e5a170b650f611e780ca000d3a02ed0d,,,Arial_10_0_0_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,-1,4,0,8,0,0,2017-06-14T11:45:01,2017-06-14T11:45:01,0,0,2017-06-14T11:45:01,4,0,,0,1,1,0,0,4,10,e5a170b750f611e780ca000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2004-08-03T12:19:52,2005-06-05T17:58:04,0,0,1899-12-30T00:00:00,1,0,,0,1,1,0,0,9,10,e5a34dc070fa11d8aeb8005056c00008,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
