@EXPORTFLAG,@ALLOWAUTOMATICDELETION,@VALIDATED,@WHENCREATED,@NAME,@TEMPLATE,@DESCRIPTION,@DATEVALIDATED,@WHENUPDATED,@UNIQUEIDENTIFIER,@TYPE,RCABOVEOBJECT@UNIQUEIDENTIFIER,RCABOVEOBJECT@ANYOBJECTDESTINATION,RCBELOWOBJECT@UNIQUEIDENTIFIER,RCBELOWOBJECT@ANYOBJECTDESTINATION,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
0,0,0,2018-05-01T03:11:21,,0,,1899-12-30T00:00:00,2018-05-01T03:11:21,51a844704ced11e880d5000d3a02ed0d,,f65a6cd641a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,024c5ca241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:11:22,,0,,1899-12-30T00:00:00,2018-05-01T03:11:22,51a844734ced11e880d5000d3a02ed0d,,f65a6cd641a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,024c5ca741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:32,,0,,1899-12-30T00:00:00,2018-05-01T03:18:32,529a1bbe4cee11e880d5000d3a02ed0d,,2c24587a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c2458a741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:33,,0,,1899-12-30T00:00:00,2018-05-01T03:18:33,529a1bc04cee11e880d5000d3a02ed0d,,2c24587a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c2458ab41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:34,,0,,1899-12-30T00:00:00,2018-05-01T03:18:34,529a1bc24cee11e880d5000d3a02ed0d,,2c24587a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c2458af41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:34,,0,,1899-12-30T00:00:00,2018-05-01T03:18:34,529a1bc44cee11e880d5000d3a02ed0d,,2c2458b041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c2458b441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:35,,0,,1899-12-30T00:00:00,2018-05-01T03:18:35,529a1bc64cee11e880d5000d3a02ed0d,,2c2458b841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c2458ba41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:36,,0,,1899-12-30T00:00:00,2018-05-01T03:18:36,529a1bc84cee11e880d5000d3a02ed0d,,2c2458b841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c2458be41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:38,,0,,1899-12-30T00:00:00,2018-05-01T03:18:38,529a1bcb4cee11e880d5000d3a02ed0d,,2c2458c841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c2458cc41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:39,,0,,1899-12-30T00:00:00,2018-05-01T03:18:39,529a1bcd4cee11e880d5000d3a02ed0d,,2c2458c841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c2458d041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:40,,0,,1899-12-30T00:00:00,2018-05-01T03:18:40,529a1bcf4cee11e880d5000d3a02ed0d,,2c2458d341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c2458d541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:41,,0,,1899-12-30T00:00:00,2018-05-01T03:18:41,529a1bd14cee11e880d5000d3a02ed0d,,2c2458d741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c2458d941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:42,,0,,1899-12-30T00:00:00,2018-05-01T03:18:42,58d2be734cee11e880d5000d3a02ed0d,,2c2458df41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c2458e341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:43,,0,,1899-12-30T00:00:00,2018-05-01T03:18:43,58d2be754cee11e880d5000d3a02ed0d,,2c2458e441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c2458e841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:44,,0,,1899-12-30T00:00:00,2018-05-01T03:18:44,58d2be774cee11e880d5000d3a02ed0d,,2c2458ee41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c2458f041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:45,,0,,1899-12-30T00:00:00,2018-05-01T03:18:45,58d2be794cee11e880d5000d3a02ed0d,,2c2458ee41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c2458f441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:46,,0,,1899-12-30T00:00:00,2018-05-01T03:18:46,58d2be7b4cee11e880d5000d3a02ed0d,,2c2458f941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c2458fd41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:48,,0,,1899-12-30T00:00:00,2018-05-01T03:18:48,58d2be7d4cee11e880d5000d3a02ed0d,,2c2458fe41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c24590841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:49,,0,,1899-12-30T00:00:00,2018-05-01T03:18:49,58d2be7f4cee11e880d5000d3a02ed0d,,2c24590b41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c24590d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:50,,0,,1899-12-30T00:00:00,2018-05-01T03:18:50,58d2be814cee11e880d5000d3a02ed0d,,2c24591041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c24591241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:51,,0,,1899-12-30T00:00:00,2018-05-01T03:18:51,58d2be834cee11e880d5000d3a02ed0d,,2c24591641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c24591b41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:52,,0,,1899-12-30T00:00:00,2018-05-01T03:18:52,58d2be854cee11e880d5000d3a02ed0d,,2c24591641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c24591f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:53,,0,,1899-12-30T00:00:00,2018-05-01T03:18:53,5f4f3c6e4cee11e880d5000d3a02ed0d,,2c24591641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c24592341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:54,,0,,1899-12-30T00:00:00,2018-05-01T03:18:54,5f4f3c704cee11e880d5000d3a02ed0d,,2c24591641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c24592a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:55,,0,,1899-12-30T00:00:00,2018-05-01T03:18:55,5f4f3c724cee11e880d5000d3a02ed0d,,2c24593241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c24593741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:56,,0,,1899-12-30T00:00:00,2018-05-01T03:18:56,5f4f3c744cee11e880d5000d3a02ed0d,,2c24593841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c24593c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:57,,0,,1899-12-30T00:00:00,2018-05-01T03:18:57,5f4f3c764cee11e880d5000d3a02ed0d,,2c24593d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c24594041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:58,,0,,1899-12-30T00:00:00,2018-05-01T03:18:58,5f4f3c784cee11e880d5000d3a02ed0d,,2c24593841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c24594441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:59,,0,,1899-12-30T00:00:00,2018-05-01T03:18:59,5f4f3c7a4cee11e880d5000d3a02ed0d,,2c24593d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c24594b41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:00,,0,,1899-12-30T00:00:00,2018-05-01T03:19:00,5f4f3c7c4cee11e880d5000d3a02ed0d,,2c24595041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c24595241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:01,,0,,1899-12-30T00:00:00,2018-05-01T03:19:01,5f4f3c7e4cee11e880d5000d3a02ed0d,,2c24595541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c24595741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:02,,0,,1899-12-30T00:00:00,2018-05-01T03:19:02,5f4f3c804cee11e880d5000d3a02ed0d,,2c24594d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c24595b41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:03,,0,,1899-12-30T00:00:00,2018-05-01T03:19:03,65641da14cee11e880d5000d3a02ed0d,,2c24595f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c24596141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:04,,0,,1899-12-30T00:00:00,2018-05-01T03:19:04,65641da34cee11e880d5000d3a02ed0d,,2c24595f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c24596441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:05,,0,,1899-12-30T00:00:00,2018-05-01T03:19:05,65641da54cee11e880d5000d3a02ed0d,,2c24595f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c24596841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:06,,0,,1899-12-30T00:00:00,2018-05-01T03:19:06,65641da74cee11e880d5000d3a02ed0d,,2c24595f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c24596b41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:07,,0,,1899-12-30T00:00:00,2018-05-01T03:19:07,65641da94cee11e880d5000d3a02ed0d,,321cfb7441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfb7641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:08,,0,,1899-12-30T00:00:00,2018-05-01T03:19:08,65641dab4cee11e880d5000d3a02ed0d,,321cfb7b41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfb7d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:09,,0,,1899-12-30T00:00:00,2018-05-01T03:19:09,65641dad4cee11e880d5000d3a02ed0d,,321cfb7841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfb8141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:10,,0,,1899-12-30T00:00:00,2018-05-01T03:19:10,65641daf4cee11e880d5000d3a02ed0d,,321cfb7b41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfb8541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:11,,0,,1899-12-30T00:00:00,2018-05-01T03:19:11,65641db14cee11e880d5000d3a02ed0d,,321cfb8741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfb8a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:12,,0,,1899-12-30T00:00:00,2018-05-01T03:19:12,65641db34cee11e880d5000d3a02ed0d,,321cfb8741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfb8e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:13,,0,,1899-12-30T00:00:00,2018-05-01T03:19:13,65641db54cee11e880d5000d3a02ed0d,,321cfb8741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfb9241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:14,,0,,1899-12-30T00:00:00,2018-05-01T03:19:14,6bb863fb4cee11e880d5000d3a02ed0d,,321cfb8741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfb9541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:15,,0,,1899-12-30T00:00:00,2018-05-01T03:19:15,6bb863fd4cee11e880d5000d3a02ed0d,,321cfb9841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfb9a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:16,,0,,1899-12-30T00:00:00,2018-05-01T03:19:16,6bb863ff4cee11e880d5000d3a02ed0d,,321cfb9c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfba241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:17,,0,,1899-12-30T00:00:00,2018-05-01T03:19:17,6bb864014cee11e880d5000d3a02ed0d,,321cfb9d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfba541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:18,,0,,1899-12-30T00:00:00,2018-05-01T03:19:18,6bb864034cee11e880d5000d3a02ed0d,,321cfb9c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfba941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:19,,0,,1899-12-30T00:00:00,2018-05-01T03:19:19,6bb864054cee11e880d5000d3a02ed0d,,321cfba641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfbad41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:20,,0,,1899-12-30T00:00:00,2018-05-01T03:19:20,6bb864074cee11e880d5000d3a02ed0d,,321cfba641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfbb041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:21,,0,,1899-12-30T00:00:00,2018-05-01T03:19:21,6bb864094cee11e880d5000d3a02ed0d,,321cfba641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfbb341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:22,,0,,1899-12-30T00:00:00,2018-05-01T03:19:22,6bb8640b4cee11e880d5000d3a02ed0d,,321cfbb541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfbb741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:23,,0,,1899-12-30T00:00:00,2018-05-01T03:19:23,6bb8640d4cee11e880d5000d3a02ed0d,,321cfbb941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfbbd41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:24,,0,,1899-12-30T00:00:00,2018-05-01T03:19:24,6bb8640f4cee11e880d5000d3a02ed0d,,321cfbb941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfbc141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:25,,0,,1899-12-30T00:00:00,2018-05-01T03:19:25,722c55c24cee11e880d5000d3a02ed0d,,321cfbb941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfbc541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:26,,0,,1899-12-30T00:00:00,2018-05-01T03:19:26,722c55c44cee11e880d5000d3a02ed0d,,321cfbc841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfbca41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:27,,0,,1899-12-30T00:00:00,2018-05-01T03:19:27,722c55c64cee11e880d5000d3a02ed0d,,321cfbcc41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfbce41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:28,,0,,1899-12-30T00:00:00,2018-05-01T03:19:28,722c55c84cee11e880d5000d3a02ed0d,,321cfbd441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfbd741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:29,,0,,1899-12-30T00:00:00,2018-05-01T03:19:29,722c55ca4cee11e880d5000d3a02ed0d,,321cfbda41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfbdc41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:30,,0,,1899-12-30T00:00:00,2018-05-01T03:19:30,722c55cc4cee11e880d5000d3a02ed0d,,321cfbe041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfbe441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:31,,0,,1899-12-30T00:00:00,2018-05-01T03:19:31,722c55ce4cee11e880d5000d3a02ed0d,,321cfbe741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfbe941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:32,,0,,1899-12-30T00:00:00,2018-05-01T03:19:32,722c55d04cee11e880d5000d3a02ed0d,,321cfbe741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfbed41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:33,,0,,1899-12-30T00:00:00,2018-05-01T03:19:33,722c55d24cee11e880d5000d3a02ed0d,,321cfbee41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfbf441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:34,,0,,1899-12-30T00:00:00,2018-05-01T03:19:34,722c55d44cee11e880d5000d3a02ed0d,,321cfbef41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfbf741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:35,,0,,1899-12-30T00:00:00,2018-05-01T03:19:35,722c55d64cee11e880d5000d3a02ed0d,,321cfbee41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfbfb41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:35,,0,,1899-12-30T00:00:00,2018-05-01T03:19:35,78a093514cee11e880d5000d3a02ed0d,,321cfbf841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfbff41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:36,,0,,1899-12-30T00:00:00,2018-05-01T03:19:36,78a093534cee11e880d5000d3a02ed0d,,321cfbfc41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfc0241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:37,,0,,1899-12-30T00:00:00,2018-05-01T03:19:37,78a093554cee11e880d5000d3a02ed0d,,321cfc0341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfc0841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:38,,0,,1899-12-30T00:00:00,2018-05-01T03:19:38,78a093574cee11e880d5000d3a02ed0d,,321cfc0341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfc0c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:39,,0,,1899-12-30T00:00:00,2018-05-01T03:19:39,78a093594cee11e880d5000d3a02ed0d,,321cfc0941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfc1041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:40,,0,,1899-12-30T00:00:00,2018-05-01T03:19:40,78a0935b4cee11e880d5000d3a02ed0d,,321cfc0941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfc1341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:41,,0,,1899-12-30T00:00:00,2018-05-01T03:19:41,78a0935d4cee11e880d5000d3a02ed0d,,321cfc1441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfc1941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:42,,0,,1899-12-30T00:00:00,2018-05-01T03:19:42,78a0935f4cee11e880d5000d3a02ed0d,,321cfc1d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfc1f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:43,,0,,1899-12-30T00:00:00,2018-05-01T03:19:43,78a093614cee11e880d5000d3a02ed0d,,321cfc1b41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfc2241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:19:44,,0,,1899-12-30T00:00:00,2018-05-01T03:19:44,78a093634cee11e880d5000d3a02ed0d,,321cfc2441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,321cfc2941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:12:34,,0,,1899-12-30T00:00:00,2018-05-01T03:12:34,7cae1b6c4ced11e880d5000d3a02ed0d,,024c5d2541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,024c5d2941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:12:35,,0,,1899-12-30T00:00:00,2018-05-01T03:12:35,7cae1b6e4ced11e880d5000d3a02ed0d,,024c5d2b41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,024c5d2e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:12:36,,0,,1899-12-30T00:00:00,2018-05-01T03:12:36,7cae1b704ced11e880d5000d3a02ed0d,,024c5d2541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,024c5d3541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:12:38,,0,,1899-12-30T00:00:00,2018-05-01T03:12:38,7cae1b724ced11e880d5000d3a02ed0d,,0847631941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847631c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:12:39,,0,,1899-12-30T00:00:00,2018-05-01T03:12:39,7cae1b744ced11e880d5000d3a02ed0d,,024c5d3741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847631f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:12:39,,0,,1899-12-30T00:00:00,2018-05-01T03:12:39,7cae1b764ced11e880d5000d3a02ed0d,,0847631841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847632341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
