@DESCRIPTION,@TEMPLATE,@VALIDATED,@DATEVALIDATED,@WHENUPDATED,@TYPE,@WHENCREATED,@ALLOWAUTOMATICDELETION,@UNIQUEIDENTIFIER,@NAME,@EXPORTFLAG,RCABOVEOBJECT@UNIQUEIDENTIFIER,RCABOVEOBJECT@ANYOBJECTDESTINATION,RCBELOWOBJECT@UNIQUEIDENTIFIER,RCBELOWOBJECT@ANYOBJECTDESTINATION,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:52,,2021-07-22T18:04:52,0,4c716e7aeb1711eb8103000d3a02ed0d,,0,0847637e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed3eeea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:52,,2021-07-22T18:04:52,0,4c716e7ceb1711eb8103000d3a02ed0d,,0,0847638241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed3eeea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:52,,2021-07-22T18:04:52,0,4c716e7eeb1711eb8103000d3a02ed0d,,0,0847638741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed3eeea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:52,,2021-07-22T18:04:52,0,4c716e80eb1711eb8103000d3a02ed0d,,0,0847638c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed3f7ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:53,,2021-07-22T18:04:53,0,4c716e82eb1711eb8103000d3a02ed0d,,0,0847639141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed3f7ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:53,,2021-07-22T18:04:53,0,4c716e84eb1711eb8103000d3a02ed0d,,0,0847639741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed3fcea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:53,,2021-07-22T18:04:53,0,4c716e86eb1711eb8103000d3a02ed0d,,0,0847639c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed3ffea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:53,,2021-07-22T18:04:53,0,4c716e88eb1711eb8103000d3a02ed0d,,0,084763a541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed402ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:53,,2021-07-22T18:04:53,0,4c716e8aeb1711eb8103000d3a02ed0d,,0,084763a541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed3f7ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:53,,2021-07-22T18:04:53,0,4c716e8ceb1711eb8103000d3a02ed0d,,0,084763a941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,1bbef70bad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:53,,2021-07-22T18:04:53,0,4c716e8deb1711eb8103000d3a02ed0d,,0,084763a941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed3f7ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:53,,2021-07-22T18:04:53,0,4c716e8feb1711eb8103000d3a02ed0d,,0,084763b141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed3fcea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:53,,2021-07-22T18:04:53,0,4c716e91eb1711eb8103000d3a02ed0d,,0,084763b141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed40cea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:53,,2021-07-22T18:04:53,0,4c716e93eb1711eb8103000d3a02ed0d,,0,084763b541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed40cea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:53,,2021-07-22T18:04:53,0,4c716e95eb1711eb8103000d3a02ed0d,,0,084763ba41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed411ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:53,,2021-07-22T18:04:53,0,4c716e97eb1711eb8103000d3a02ed0d,,0,084763bf41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed3f7ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:54,,2021-07-22T18:04:54,0,4c716e99eb1711eb8103000d3a02ed0d,,0,084763c441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c202ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:54,,2021-07-22T18:04:54,0,4c716e9beb1711eb8103000d3a02ed0d,,0,084763c941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c202ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:54,,2021-07-22T18:04:54,0,4c716e9deb1711eb8103000d3a02ed0d,,0,084763cd41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c202ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:54,,2021-07-22T18:04:54,0,4c716e9feb1711eb8103000d3a02ed0d,,0,084763d241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c202ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:54,,2021-07-22T18:04:54,0,4c716ea1eb1711eb8103000d3a02ed0d,,0,084763d641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c202ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:54,,2021-07-22T18:04:54,0,4c716ea3eb1711eb8103000d3a02ed0d,,0,084763da41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c202ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:54,,2021-07-22T18:04:54,0,4c716ea5eb1711eb8103000d3a02ed0d,,0,084763e141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed422ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:54,,2021-07-22T18:04:54,0,4c716ea7eb1711eb8103000d3a02ed0d,,0,084763e641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed422ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:54,,2021-07-22T18:04:54,0,4c716ea9eb1711eb8103000d3a02ed0d,,0,084763ea41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed422ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:54,,2021-07-22T18:04:54,0,4c716eaaeb1711eb8103000d3a02ed0d,,0,084763ea41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed428ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:54,,2021-07-22T18:04:54,0,4c716eabeb1711eb8103000d3a02ed0d,,0,084763ea41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,27afd36cad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:55,,2021-07-22T18:04:55,0,4c716eadeb1711eb8103000d3a02ed0d,,0,084763ef41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed42cea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:55,,2021-07-22T18:04:55,0,4c716eafeb1711eb8103000d3a02ed0d,,0,084763f441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed428ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:55,,2021-07-22T18:04:55,0,4c716eb1eb1711eb8103000d3a02ed0d,,0,084763f441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed402ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:55,,2021-07-22T18:04:55,0,4c716eb3eb1711eb8103000d3a02ed0d,,0,084763fd41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed422ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:55,,2021-07-22T18:04:55,0,4c716eb5eb1711eb8103000d3a02ed0d,,0,0847640041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed422ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:55,,2021-07-22T18:04:55,0,4c716eb6eb1711eb8103000d3a02ed0d,,0,0847640041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed428ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:55,,2021-07-22T18:04:55,0,4c716eb8eb1711eb8103000d3a02ed0d,,0,0847641041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c1b6ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:55,,2021-07-22T18:04:55,0,4c716ebaeb1711eb8103000d3a02ed0d,,0,0847642441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,27afd3b2ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:55,,2021-07-22T18:04:55,0,4c716ebceb1711eb8103000d3a02ed0d,,0,0847642941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,27afd3b2ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:55,,2021-07-22T18:04:55,0,4c716ebdeb1711eb8103000d3a02ed0d,,0,0847642941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed43dea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:55,,2021-07-22T18:04:55,0,4c716ebfeb1711eb8103000d3a02ed0d,,0,0847643441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed441ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:55,,2021-07-22T18:04:55,0,4c716ec1eb1711eb8103000d3a02ed0d,,0,0847643a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c1b6ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:56,,2021-07-22T18:04:56,0,4c716ec3eb1711eb8103000d3a02ed0d,,0,0847643e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c1b6ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:56,,2021-07-22T18:04:56,0,4c716ec5eb1711eb8103000d3a02ed0d,,0,0847644241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c1b6ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:56,,2021-07-22T18:04:56,0,4c716ec7eb1711eb8103000d3a02ed0d,,0,0e3eb18941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed44aea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:56,,2021-07-22T18:04:56,0,4c716ec9eb1711eb8103000d3a02ed0d,,0,0e3eb18c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c222ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:56,,2021-07-22T18:04:56,0,4c716ecbeb1711eb8103000d3a02ed0d,,0,0e3eb19041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed44fea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:56,,2021-07-22T18:04:56,0,4c716ecdeb1711eb8103000d3a02ed0d,,0,0e3eb19341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed44fea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:56,,2021-07-22T18:04:56,0,4c716ecfeb1711eb8103000d3a02ed0d,,0,0e3eb19641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed44fea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:56,,2021-07-22T18:04:56,0,4c716ed1eb1711eb8103000d3a02ed0d,,0,0e3eb19941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed44fea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:56,,2021-07-22T18:04:56,0,4c716ed3eb1711eb8103000d3a02ed0d,,0,0e3eb19d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed458ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:56,,2021-07-22T18:04:56,0,4c716ed5eb1711eb8103000d3a02ed0d,,0,0e3eb1a041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed458ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:56,,2021-07-22T18:04:56,0,4c716ed7eb1711eb8103000d3a02ed0d,,0,0e3eb1a441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,27afd3d7ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:56,,2021-07-22T18:04:56,0,4c716ed9eb1711eb8103000d3a02ed0d,,0,0e3eb1a741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,27afd3d7ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:57,,2021-07-22T18:04:57,0,4c716edbeb1711eb8103000d3a02ed0d,,0,0e3eb1aa41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,27afd3d7ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:57,,2021-07-22T18:04:57,0,4c716eddeb1711eb8103000d3a02ed0d,,0,0e3eb1b041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed463ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:57,,2021-07-22T18:04:57,0,4c716edfeb1711eb8103000d3a02ed0d,,0,0e3eb1b341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,01c654ddea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:57,,2021-07-22T18:04:57,0,4c716ee1eb1711eb8103000d3a02ed0d,,0,0e3eb1b941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,27afd3b2ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:57,,2021-07-22T18:04:57,0,4c716ee3eb1711eb8103000d3a02ed0d,,0,0e3eb1bc41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c222ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:57,,2021-07-22T18:04:57,0,4c716ee5eb1711eb8103000d3a02ed0d,,0,0e3eb1bf41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c1b6ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:57,,2021-07-22T18:04:57,0,4c716ee7eb1711eb8103000d3a02ed0d,,0,0e3eb1c241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c222ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:57,,2021-07-22T18:04:57,0,4c716ee9eb1711eb8103000d3a02ed0d,,0,0e3eb1ca41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed44fea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:57,,2021-07-22T18:04:57,0,4c716eebeb1711eb8103000d3a02ed0d,,0,0e3eb1cd41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed44fea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:57,,2021-07-22T18:04:57,0,4c716eedeb1711eb8103000d3a02ed0d,,0,0e3eb1d041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed44fea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:57,,2021-07-22T18:04:57,0,526e480feb1711eb8103000d3a02ed0d,,0,0e3eb1d341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed44fea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:58,,2021-07-22T18:04:58,0,526e4811eb1711eb8103000d3a02ed0d,,0,0e3eb1d641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed458ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:58,,2021-07-22T18:04:58,0,526e4813eb1711eb8103000d3a02ed0d,,0,0e3eb1d941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed458ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:58,,2021-07-22T18:04:58,0,526e4815eb1711eb8103000d3a02ed0d,,0,0e3eb1dc41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,27afd3d7ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:58,,2021-07-22T18:04:58,0,526e4817eb1711eb8103000d3a02ed0d,,0,0e3eb1df41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,27afd3d7ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:58,,2021-07-22T18:04:58,0,526e4819eb1711eb8103000d3a02ed0d,,0,0e3eb1e241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,27afd3d7ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:58,,2021-07-22T18:04:58,0,526e481beb1711eb8103000d3a02ed0d,,0,0e3eb1e641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed482ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:58,,2021-07-22T18:04:58,0,526e481deb1711eb8103000d3a02ed0d,,0,0e3eb1e941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed463ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:58,,2021-07-22T18:04:58,0,526e481feb1711eb8103000d3a02ed0d,,0,0e3eb1ed41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed463ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:58,,2021-07-22T18:04:58,0,526e4821eb1711eb8103000d3a02ed0d,,0,0e3eb1f041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,01c654ddea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:58,,2021-07-22T18:04:58,0,526e4823eb1711eb8103000d3a02ed0d,,0,0e3eb1f441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,01c654ddea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:58,,2021-07-22T18:04:58,0,526e4825eb1711eb8103000d3a02ed0d,,0,0e3eb1f841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed48dea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:59,,2021-07-22T18:04:59,0,526e4827eb1711eb8103000d3a02ed0d,,0,0e3eb1fd41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c202ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:59,,2021-07-22T18:04:59,0,526e4829eb1711eb8103000d3a02ed0d,,0,0e3eb20141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c202ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:59,,2021-07-22T18:04:59,0,526e482beb1711eb8103000d3a02ed0d,,0,0e3eb20641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c202ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:59,,2021-07-22T18:04:59,0,526e482deb1711eb8103000d3a02ed0d,,0,0e3eb22841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed496ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:59,,2021-07-22T18:04:59,0,526e482feb1711eb8103000d3a02ed0d,,0,0e3eb22e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed496ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:59,,2021-07-22T18:04:59,0,526e4831eb1711eb8103000d3a02ed0d,,0,0e3eb27441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c1b6ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
