@TEMPLATE,@UNIQUEIDENTIFIER,@WHENUPDATED,@TYPE,@WHENCREATED,@VALIDATED,@ALLOWAUTOMATICDELETION,@DATEVALIDATED,@EXPORTFLAG,@NAME,@DESCRIPTION,RCABOVEOBJECT@UNIQUEIDENTIFIER,RCABOVEOBJECT@ANYOBJECTDESTINATION,RCBELOWOBJECT@UNIQUEIDENTIFIER,RCBELOWOBJECT@ANYOBJECTDESTINATION,RCWHOCREATEDTOUSER@WHOCREATED,RCWHOOWNSTOUSER@WHOOWNS,RCWHOUPDATEDTOUSER@WHOUPDATED,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
0,9135d268b0a111e2a792002590713bc0,2013-04-29T01:51:18,,2013-04-29T01:51:18,0,0,1899-12-30T00:00:00,0,,,f71443160e2711e0bc42002564cb911c,TAMAPPLICATION,b4beed720e2411e0bc42002564cb911c,TAMAPPLICATION,6,6,6,,,
0,9135d26ab0a111e2a792002590713bc0,2013-04-29T01:51:18,,2013-04-29T01:51:18,0,0,1899-12-30T00:00:00,0,,,ab8e25410ea011e0bc42002564cb911c,TAMAPPLICATION,b4beed720e2411e0bc42002564cb911c,TAMAPPLICATION,6,6,6,,,
0,9135d26cb0a111e2a792002590713bc0,2013-04-29T01:51:19,,2013-04-29T01:51:19,0,0,1899-12-30T00:00:00,0,,,0700e88b0ea111e0bc42002564cb911c,TAMAPPLICATION,b4beed720e2411e0bc42002564cb911c,TAMAPPLICATION,6,6,6,,,
0,9135d26eb0a111e2a792002590713bc0,2013-04-29T01:51:20,,2013-04-29T01:51:20,0,0,1899-12-30T00:00:00,0,,,cf3b34ac0ea011e0bc42002564cb911c,TAMAPPLICATION,b4beed720e2411e0bc42002564cb911c,TAMAPPLICATION,6,6,6,,,
0,92e0690b480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,aece2e0e223e11df9556001de065480b,TAMAPPLICATION,76ce11c4219211df9556001de065480b,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e0690c480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,a36f16cc223e11df9556001de065480b,TAMAPPLICATION,76ce11c4219211df9556001de065480b,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e0690d480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,9af31886223e11df9556001de065480b,TAMAPPLICATION,76ce11c4219211df9556001de065480b,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e0690e480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,8fe77392223e11df9556001de065480b,TAMAPPLICATION,76ce11c4219211df9556001de065480b,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e0690f480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,8531a346223e11df9556001de065480b,TAMAPPLICATION,76ce11c4219211df9556001de065480b,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e06910480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,1699ae7c306411df955c001de065480b,TAMAPPLICATION,a7af4564130111ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e06911480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,1df6f66c305e11df955c001de065480b,TAMAPPLICATION,a7af4564130111ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e06912480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,74f1d79a219811df9556001de065480b,TAMAPPLICATION,a7af4564130111ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e06913480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,6c2bf06e219811df9556001de065480b,TAMAPPLICATION,a7af4564130111ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e06914480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,6564407e219811df9556001de065480b,TAMAPPLICATION,a7af4564130111ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e06915480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,bf7dd654304a11df955a001de065480b,TAMAPPLICATION,a7af4563130111ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e06916480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,ab58d7e6304a11df955a001de065480b,TAMAPPLICATION,a7af4563130111ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e06917480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,93b829fc304a11df955a001de065480b,TAMAPPLICATION,a7af4563130111ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e06918480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,18d73778304a11df955a001de065480b,TAMAPPLICATION,a7af4563130111ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e06919480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,0e7d6a10219811df9556001de065480b,TAMAPPLICATION,a7af4563130111ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e0691a480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,087dffa8219811df9556001de065480b,TAMAPPLICATION,a7af4563130111ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e0691b480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,618d77e7219711df9556001de065480b,TAMAPPLICATION,e1ba9d3539d811db9075004096a6c0fb,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e0691c480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,618d77e6219711df9556001de065480b,TAMAPPLICATION,e1ba9d3539d811db9075004096a6c0fb,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e0691d480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,54b5ad18219711df9556001de065480b,TAMAPPLICATION,e1ba9d3539d811db9075004096a6c0fb,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e0691e480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,9e70c6aa219611df9556001de065480b,TAMAPPLICATION,a7af4562130111ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e0691f480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,4db6a752219611df9556001de065480b,TAMAPPLICATION,a7af4562130111ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e06920480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,42afc712219611df9556001de065480b,TAMAPPLICATION,a7af4562130111ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e06921480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,37f7946c219611df9556001de065480b,TAMAPPLICATION,a7af4562130111ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e06922480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,26fd3586219611df9556001de065480b,TAMAPPLICATION,a7af4562130111ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e06923480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,1744b416219611df9556001de065480b,TAMAPPLICATION,a7af4562130111ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e06924480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,0f0dda02219611df9556001de065480b,TAMAPPLICATION,a7af4562130111ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e06925480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,07ad9392219611df9556001de065480b,TAMAPPLICATION,a7af4562130111ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e06926480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,fec64b7a219511df9556001de065480b,TAMAPPLICATION,a7af4562130111ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e06927480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,f3c42fee219511df9556001de065480b,TAMAPPLICATION,a7af4562130111ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e06928480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,87b6dd1a219511df9556001de065480b,TAMAPPLICATION,a7af4561130111ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e06929480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,7f1256da219511df9556001de065480b,TAMAPPLICATION,a7af4561130111ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e0692a480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,6dfdbe16219511df9556001de065480b,TAMAPPLICATION,a7af4561130111ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e0692b480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,65d5321e219511df9556001de065480b,TAMAPPLICATION,a7af4561130111ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e0692c480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,52af4f4e219511df9556001de065480b,TAMAPPLICATION,a7af4561130111ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e0692d480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,1f73e75c219511df9556001de065480b,TAMAPPLICATION,a7af4561130111ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e0692e480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,18329f7e219511df9556001de065480b,TAMAPPLICATION,a7af4561130111ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e0692f480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,0a65427a219511df9556001de065480b,TAMAPPLICATION,a7af4561130111ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e06930480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,e5ef2c1c219411df9556001de065480b,TAMAPPLICATION,a7af4561130111ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e06931480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,f8044358219211df9556001de065480b,TAMAPPLICATION,a7af4561130111ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e06932480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,e6951138219211df9556001de065480b,TAMAPPLICATION,a7af4561130111ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e06933480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,d92bd6f8219211df9556001de065480b,TAMAPPLICATION,a7af4561130111ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,92e06934480211df8c200026b9bf6441,2010-04-14T16:16:15,,2010-04-14T16:16:15,0,-1,1899-12-30T00:00:00,0,,,c4ea3c52219211df9556001de065480b,TAMAPPLICATION,a7af4561130111ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,94946624afb111e2a7350026b9bf6441,2013-04-27T21:13:11,,2013-04-27T21:13:11,0,-1,1899-12-30T00:00:00,0,,,2fc015d0696c11e1a5f7002564cb911c,TAMAPPLICATION,ff063a2a696b11e1a5f7002564cb911c,TAMAPPLICATION,8,8,8,,,
0,94946625afb111e2a7350026b9bf6441,2013-04-27T21:13:11,,2013-04-27T21:13:11,0,-1,1899-12-30T00:00:00,0,,,371c16cf699b11e1a5f7002564cb911c,TAMAPPLICATION,ff063a2a696b11e1a5f7002564cb911c,TAMAPPLICATION,8,8,8,,,
0,94946626afb111e2a7350026b9bf6441,2013-04-27T21:13:11,,2013-04-27T21:13:11,0,-1,1899-12-30T00:00:00,0,,,110ac948699c11e1a5f7002564cb911c,TAMAPPLICATION,ff063a2a696b11e1a5f7002564cb911c,TAMAPPLICATION,8,8,8,,,
0,94da2f43b0ae11e2a792002590713bc0,2013-04-29T03:24:25,,2013-04-29T03:24:25,0,0,1899-12-30T00:00:00,0,,,de64fad8219611df9556001de065480b,TAMAPPLICATION,f3c42fee219511df9556001de065480b,TAMAPPLICATION,6,6,6,,,
0,94da2f45b0ae11e2a792002590713bc0,2013-04-29T03:24:26,,2013-04-29T03:24:26,0,0,1899-12-30T00:00:00,0,,,eb43ecb4219611df9556001de065480b,TAMAPPLICATION,f3c42fee219511df9556001de065480b,TAMAPPLICATION,6,6,6,,,
0,94da2f47b0ae11e2a792002590713bc0,2013-04-29T03:24:27,,2013-04-29T03:24:27,0,0,1899-12-30T00:00:00,0,,,f55ec426219611df9556001de065480b,TAMAPPLICATION,f3c42fee219511df9556001de065480b,TAMAPPLICATION,6,6,6,,,
0,94da2f49b0ae11e2a792002590713bc0,2013-04-29T03:24:28,,2013-04-29T03:24:28,0,0,1899-12-30T00:00:00,0,,,f55ec427219611df9556001de065480b,TAMAPPLICATION,f3c42fee219511df9556001de065480b,TAMAPPLICATION,6,6,6,,,
0,94da2f4bb0ae11e2a792002590713bc0,2013-04-29T03:24:30,,2013-04-29T03:24:30,0,0,1899-12-30T00:00:00,0,,,028ec5f6219711df9556001de065480b,TAMAPPLICATION,f3c42fee219511df9556001de065480b,TAMAPPLICATION,6,6,6,,,
0,9b4021a625a711dc87cd00059a3c7800,2007-06-28T13:44:39,,2007-06-28T13:44:39,0,0,1899-12-30T00:00:00,0,,,9a5abd7f02ff11dc878f00059a3c7800,TAMAPPLICATION,2eda2ea002fe11dc878f00059a3c7800,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,9b4021ae25a711dc87cd00059a3c7800,2007-06-28T13:44:40,,2007-06-28T13:44:40,0,0,1899-12-30T00:00:00,0,,,6c27e7370fbe11dc87b800059a3c7800,TAMAPPLICATION,474fb24d0fbe11dc87b800059a3c7800,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,9e103f5d8ecd11e5bf18002590713bc0,2015-11-19T08:55:49,,2015-11-19T08:55:49,0,0,1899-12-30T00:00:00,0,,,851c1a308ecd11e5bf18002590713bc0,TAMAPPLICATION,f5528d728ecb11e5bf18002590713bc0,TAMAPPLICATION,8,8,8,,,
0,9e103f5e8ecd11e5bf18002590713bc0,2015-11-19T08:55:51,,2015-11-19T08:55:51,0,0,1899-12-30T00:00:00,0,,,932c85598ecd11e5bf18002590713bc0,TAMAPPLICATION,f5528d728ecb11e5bf18002590713bc0,TAMAPPLICATION,8,8,8,,,
0,9f77d18f16da11e2b75d002564cb911c,2012-10-15T09:11:39,,2012-10-15T09:11:39,0,0,1899-12-30T00:00:00,0,,,e6e18187146311e28835f04da23a38c8,TAMAPPLICATION,e1ba9d0539d811db9075004096a6c0fb,TAMAPPLICATION,8,8,8,,,
0,9f77d19016da11e2b75d002564cb911c,2012-10-15T09:11:40,,2012-10-15T09:11:40,0,0,1899-12-30T00:00:00,0,,,007baeef146411e28835f04da23a38c8,TAMAPPLICATION,e1ba9d0539d811db9075004096a6c0fb,TAMAPPLICATION,8,8,8,,,
0,9f77d19116da11e2b75d002564cb911c,2012-10-15T09:11:40,,2012-10-15T09:11:40,0,0,1899-12-30T00:00:00,0,,,08062ee3146411e28835f04da23a38c8,TAMAPPLICATION,e1ba9d0539d811db9075004096a6c0fb,TAMAPPLICATION,8,8,8,,,
0,9f77d19216da11e2b75d002564cb911c,2012-10-15T09:11:41,,2012-10-15T09:11:41,0,0,1899-12-30T00:00:00,0,,,0f3ac565146411e28835f04da23a38c8,TAMAPPLICATION,e1ba9d0539d811db9075004096a6c0fb,TAMAPPLICATION,8,8,8,,,
0,9f77d19316da11e2b75d002564cb911c,2012-10-15T09:11:42,,2012-10-15T09:11:42,0,0,1899-12-30T00:00:00,0,,,17ab3be8146411e28835f04da23a38c8,TAMAPPLICATION,e1ba9d0539d811db9075004096a6c0fb,TAMAPPLICATION,8,8,8,,,
0,a1829a1825a711dc87cd00059a3c7800,2007-06-28T13:44:52,,2007-06-28T13:44:52,0,0,1899-12-30T00:00:00,0,,,5c2004ff817a11db9401000e3573f0d3,TAMAPPLICATION,e1ba9d0039d811db9075004096a6c0fb,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,a1829a1925a711dc87cd00059a3c7800,2007-06-28T13:44:52,,2007-06-28T13:44:52,0,0,1899-12-30T00:00:00,0,,,5c200505817a11db9401000e3573f0d3,TAMAPPLICATION,e1ba9d0039d811db9075004096a6c0fb,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,a1829a1a25a711dc87cd00059a3c7800,2007-06-28T13:44:52,,2007-06-28T13:44:52,0,0,1899-12-30T00:00:00,0,,,5418c1cf817a11db9401000e3573f0d3,TAMAPPLICATION,e1ba9d0039d811db9075004096a6c0fb,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,a2db3cebafab11e2a7350026b9bf6441,2013-04-27T20:30:38,,2013-04-27T20:30:38,0,-1,1899-12-30T00:00:00,0,,,b1670aa6699e11e1a5f7002564cb911c,TAMAPPLICATION,98c641d1699c11e1a5f7002564cb911c,TAMAPPLICATION,8,8,8,,,
0,a373dda9b0af11e2a792002590713bc0,2013-04-29T03:31:59,,2013-04-29T03:31:59,0,0,1899-12-30T00:00:00,0,,,a1299908306411df955c001de065480b,TAMAPPLICATION,1699ae7c306411df955c001de065480b,TAMAPPLICATION,6,6,6,,,
0,a373ddabb0af11e2a792002590713bc0,2013-04-29T03:32:00,,2013-04-29T03:32:00,0,0,1899-12-30T00:00:00,0,,,d98dd7be306411df955c001de065480b,TAMAPPLICATION,1699ae7c306411df955c001de065480b,TAMAPPLICATION,6,6,6,,,
0,a373ddadb0af11e2a792002590713bc0,2013-04-29T03:32:01,,2013-04-29T03:32:01,0,0,1899-12-30T00:00:00,0,,,3e6cf584306511df955c001de065480b,TAMAPPLICATION,1699ae7c306411df955c001de065480b,TAMAPPLICATION,6,6,6,,,
0,a373ddafb0af11e2a792002590713bc0,2013-04-29T03:32:02,,2013-04-29T03:32:02,0,0,1899-12-30T00:00:00,0,,,5fac00d8306411df955c001de065480b,TAMAPPLICATION,1699ae7c306411df955c001de065480b,TAMAPPLICATION,6,6,6,,,
0,ae3e1f9065d211e980e1000d3a02ed0d,2019-04-23T14:18:36,,2019-04-23T14:18:36,0,0,1899-12-30T00:00:00,0,,,35ace5130eeb11dc87b800059a3c7800,TAMAPPLICATION,44cf8fd0166e11ddad71001e378839ac,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
0,b1085ec7b09e11e2a792002590713bc0,2013-04-29T01:30:41,,2013-04-29T01:30:41,0,0,1899-12-30T00:00:00,0,,,929289c964b911e1aa36002564cb911c,TAMAPPLICATION,e1ba9d1039d811db9075004096a6c0fb,TAMAPPLICATION,6,6,6,,,
0,b153d37aafab11e2a7350026b9bf6441,2013-04-27T20:31:03,,2013-04-27T20:31:03,0,-1,1899-12-30T00:00:00,0,,,f79feb4667d711e1a5f7002564cb911c,TAMAPPLICATION,98c641d1699c11e1a5f7002564cb911c,TAMAPPLICATION,8,8,8,,,
0,b153d37bafab11e2a7350026b9bf6441,2013-04-27T20:31:11,,2013-04-27T20:31:11,0,-1,1899-12-30T00:00:00,0,,,17f537a967d811e1a5f7002564cb911c,TAMAPPLICATION,98c641d1699c11e1a5f7002564cb911c,TAMAPPLICATION,8,8,8,,,
0,b30986432b8911e397730220e3370c01,2013-10-02T11:40:12,,2013-10-02T11:40:12,0,0,1899-12-30T00:00:00,0,,,fcbbef9f2b7c11e3a792002590713bc0,TAMAPPLICATION,687dd08a0eeb11dc87b800059a3c7800,TAMAPPLICATION,8,8,8,,,
0,b38b3dda25a711dc87cd00059a3c7800,2007-06-28T13:45:16,,2007-06-28T13:45:16,0,0,1899-12-30T00:00:00,0,,,0ee3797e049611dc878f00059a3c7800,TAMAPPLICATION,2eda2ea002fe11dc878f00059a3c7800,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,b38b3df525a711dc87cd00059a3c7800,2007-06-28T13:45:21,,2007-06-28T13:45:21,0,0,1899-12-30T00:00:00,0,,,61f675820e1f11dc87b800059a3c7800,TAMAPPLICATION,e1ba9d1039d811db9075004096a6c0fb,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,b38b3df625a711dc87cd00059a3c7800,2007-06-28T13:45:21,,2007-06-28T13:45:21,0,0,1899-12-30T00:00:00,0,,,bd3b548a0e1f11dc87b800059a3c7800,TAMAPPLICATION,e1ba9d1039d811db9075004096a6c0fb,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,b3987319b0a111e2a792002590713bc0,2013-04-29T01:52:14,,2013-04-29T01:52:14,0,0,1899-12-30T00:00:00,0,,,6583c21767c411e1a5f7002564cb911c,TAMAPPLICATION,f634f57267c211e1a5f7002564cb911c,TAMAPPLICATION,6,6,6,,,
0,b398731bb0a111e2a792002590713bc0,2013-04-29T01:52:14,,2013-04-29T01:52:14,0,0,1899-12-30T00:00:00,0,,,5c3a267767c411e1a5f7002564cb911c,TAMAPPLICATION,f634f57267c211e1a5f7002564cb911c,TAMAPPLICATION,6,6,6,,,
0,b98fb63c25a711dc87cd00059a3c7800,2007-06-28T13:45:29,,2007-06-28T13:45:29,0,0,1899-12-30T00:00:00,0,,,76cac3ed0fbe11dc87b800059a3c7800,TAMAPPLICATION,474fb24d0fbe11dc87b800059a3c7800,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,b98fb65425a711dc87cd00059a3c7800,2007-06-28T13:45:33,,2007-06-28T13:45:33,0,0,1899-12-30T00:00:00,0,,,f1548fd71e8611dc87c600059a3c7800,TAMAPPLICATION,75d6421f1e8611dc87c600059a3c7800,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,b98fb65525a711dc87cd00059a3c7800,2007-06-28T13:45:33,,2007-06-28T13:45:33,0,0,1899-12-30T00:00:00,0,,,e8d62f381e8611dc87c600059a3c7800,TAMAPPLICATION,75d6421f1e8611dc87c600059a3c7800,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,bbbd6f622b8911e397730220e3370c01,2013-10-02T11:40:26,,2013-10-02T11:40:26,0,0,1899-12-30T00:00:00,0,,,2918b4db2b7d11e3a792002590713bc0,TAMAPPLICATION,687dd08a0eeb11dc87b800059a3c7800,TAMAPPLICATION,8,8,8,,,
0,bf04b1c6b0ad11e2a792002590713bc0,2013-04-29T03:18:27,,2013-04-29T03:18:27,0,0,1899-12-30T00:00:00,0,,,486bea11166611ddad71001e378839ac,TAMAPPLICATION,3ecb6680163811ddad71001e378839ac,TAMAPPLICATION,6,6,6,,,
0,bf04b1c8b0ad11e2a792002590713bc0,2013-04-29T03:18:28,,2013-04-29T03:18:28,0,0,1899-12-30T00:00:00,0,,,e241006d0ee311dc87b800059a3c7800,TAMAPPLICATION,3ecb6680163811ddad71001e378839ac,TAMAPPLICATION,6,6,6,,,
0,bf04b1cab0ad11e2a792002590713bc0,2013-04-29T03:18:28,,2013-04-29T03:18:28,0,0,1899-12-30T00:00:00,0,,,41fbc71d0ee411dc87b800059a3c7800,TAMAPPLICATION,3ecb6680163811ddad71001e378839ac,TAMAPPLICATION,6,6,6,,,
0,bf04b1ccb0ad11e2a792002590713bc0,2013-04-29T03:18:29,,2013-04-29T03:18:29,0,0,1899-12-30T00:00:00,0,,,5ff4205d0ee411dc87b800059a3c7800,TAMAPPLICATION,3ecb6680163811ddad71001e378839ac,TAMAPPLICATION,6,6,6,,,
0,bf04b1ceb0ad11e2a792002590713bc0,2013-04-29T03:18:30,,2013-04-29T03:18:30,0,0,1899-12-30T00:00:00,0,,,a6aa9d810ee411dc87b800059a3c7800,TAMAPPLICATION,3ecb6680163811ddad71001e378839ac,TAMAPPLICATION,6,6,6,,,
0,bfb590e525a711dc87cd00059a3c7800,2007-06-28T13:45:35,,2007-06-28T13:45:35,0,0,1899-12-30T00:00:00,0,,,f7b0740b1b3211dc87c600059a3c7800,TAMAPPLICATION,b338a3150edf11dc87b800059a3c7800,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,bfb590e625a711dc87cd00059a3c7800,2007-06-28T13:45:35,,2007-06-28T13:45:35,0,0,1899-12-30T00:00:00,0,,,b6c91b8b1b3211dc87c600059a3c7800,TAMAPPLICATION,b338a3150edf11dc87b800059a3c7800,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
