@EXPORTFLAG,@VALIDATED,@WHENCREATED,@WHENUPDATED,@TEMPLATE,@UNIQUEIDENTIFIER,@DATEVALIDATED,@ALLOWAUTOMATICDELETION,RCISSUELINKTOANYOBJECT@UNIQUEIDENTIFIER,RCISSUELINKTOANYOBJECT@ANYOBJECTDESTINATION,RCISSUELINKTOISSUE@UNIQUEIDENTIFIER,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER,RCWHOCREATEDTOUSER@WHOCREATED,RCWHOOWNSTOUSER@WHOOWNS,RCWHOUPDATEDTOUSER@WHOUPDATED
0,0,2021-12-02T18:25:40,2021-12-02T18:25:40,0,3e6906ad539d11ec8107000d3a02ed0d,1899-12-30T00:00:00,0,ec5eebd74ee411e780ca000d3a02ed0d,ETOMPROCESS,1c1b1c024c9a11ec8107000d3a02ed0d,ATALMOR,ATALMOR,ATALMOR,,,
0,0,2021-12-02T18:25:40,2021-12-02T18:25:40,0,3e6906ae539d11ec8107000d3a02ed0d,1899-12-30T00:00:00,0,ec5eebd84ee411e780ca000d3a02ed0d,ETOMPROCESS,1c1b1c024c9a11ec8107000d3a02ed0d,ATALMOR,ATALMOR,ATALMOR,,,
0,0,2021-12-02T18:25:40,2021-12-02T18:25:40,0,3e6906af539d11ec8107000d3a02ed0d,1899-12-30T00:00:00,0,ec5eebcf4ee411e780ca000d3a02ed0d,ETOMPROCESS,1c1b1c024c9a11ec8107000d3a02ed0d,ATALMOR,ATALMOR,ATALMOR,,,
0,0,2021-12-02T18:25:40,2021-12-02T18:25:40,0,3e6906b0539d11ec8107000d3a02ed0d,1899-12-30T00:00:00,0,263f6dc1a0ce11ea80f0000d3a02ed0d,ETOMPROCESS,1c1b1c024c9a11ec8107000d3a02ed0d,ATALMOR,ATALMOR,ATALMOR,,,
0,0,2021-12-02T18:25:40,2021-12-02T18:25:40,0,3e6906b1539d11ec8107000d3a02ed0d,1899-12-30T00:00:00,0,2df97269a4c211ea80f0000d3a02ed0d,ETOMPROCESS,1c1b1c024c9a11ec8107000d3a02ed0d,ATALMOR,ATALMOR,ATALMOR,,,
0,0,2021-12-02T18:25:40,2021-12-02T18:25:40,0,3e6906b2539d11ec8107000d3a02ed0d,1899-12-30T00:00:00,0,7ef11d85a19e11ea80f0000d3a02ed0d,ETOMPROCESS,1c1b1c024c9a11ec8107000d3a02ed0d,ATALMOR,ATALMOR,ATALMOR,,,
0,0,2021-12-02T18:25:41,2021-12-02T18:25:41,0,3e6906b3539d11ec8107000d3a02ed0d,1899-12-30T00:00:00,0,263f6dc5a0ce11ea80f0000d3a02ed0d,ETOMPROCESS,1c1b1c024c9a11ec8107000d3a02ed0d,ATALMOR,ATALMOR,ATALMOR,,,
0,0,2021-12-02T18:25:41,2021-12-02T18:25:41,0,3e6906b4539d11ec8107000d3a02ed0d,1899-12-30T00:00:00,0,263f6dbea0ce11ea80f0000d3a02ed0d,ETOMPROCESS,1c1b1c024c9a11ec8107000d3a02ed0d,ATALMOR,ATALMOR,ATALMOR,,,
0,0,2021-12-02T18:25:41,2021-12-02T18:25:41,0,3e6906b5539d11ec8107000d3a02ed0d,1899-12-30T00:00:00,0,263f6dcda0ce11ea80f0000d3a02ed0d,ETOMPROCESS,1c1b1c024c9a11ec8107000d3a02ed0d,ATALMOR,ATALMOR,ATALMOR,,,
0,0,2021-12-02T18:25:41,2021-12-02T18:25:41,0,3e6906b6539d11ec8107000d3a02ed0d,1899-12-30T00:00:00,0,263f6dcea0ce11ea80f0000d3a02ed0d,ETOMPROCESS,1c1b1c024c9a11ec8107000d3a02ed0d,ATALMOR,ATALMOR,ATALMOR,,,
0,0,2021-12-02T18:25:41,2021-12-02T18:25:41,0,3e6906b7539d11ec8107000d3a02ed0d,1899-12-30T00:00:00,0,263f6dcfa0ce11ea80f0000d3a02ed0d,ETOMPROCESS,1c1b1c024c9a11ec8107000d3a02ed0d,ATALMOR,ATALMOR,ATALMOR,,,
0,0,2012-03-13T16:58:13,2012-03-13T16:58:13,0,3e8df9cc6d4f11e1a5f7002564cb911c,1899-12-30T00:00:00,0,bd9e45636c7e11e1a5f7002564cb911c,ETOMPROCESS,dc88e54c6c7c11e1a5f7002564cb911c,ADMIN,ADMIN,ADMIN,,,
0,0,2012-03-13T16:58:15,2012-03-13T16:58:15,0,3e8df9cd6d4f11e1a5f7002564cb911c,1899-12-30T00:00:00,0,bd9e45666c7e11e1a5f7002564cb911c,ETOMPROCESS,dc88e54c6c7c11e1a5f7002564cb911c,ADMIN,ADMIN,ADMIN,,,
0,0,2012-03-13T16:58:18,2012-03-13T16:58:18,0,3e8df9ce6d4f11e1a5f7002564cb911c,1899-12-30T00:00:00,0,bd9e45696c7e11e1a5f7002564cb911c,ETOMPROCESS,dc88e54c6c7c11e1a5f7002564cb911c,ADMIN,ADMIN,ADMIN,,,
0,0,2014-10-28T03:53:27,2014-10-28T03:53:27,0,3eb5cb285e8811e4925a6817294aebff,1899-12-30T00:00:00,0,3eb5cb295e8811e4925a6817294aebff,FRAMEWORXTOUCHPOINT,d4608a625e8711e4925a6817294aebff,,,,32,32,32
0,0,2017-06-11T20:40:47,2017-06-11T20:40:47,0,3eb76f764ee611e780ca000d3a02ed0d,1899-12-30T00:00:00,0,577dd74d2e1b11e6bf18002590713bc0,ETOMPROCESS,f5e2d3d54eaa11e780ca000d3a02ed0d,ATALMOR,ATALMOR,ATALMOR,,,
0,0,2017-06-11T20:40:47,2017-06-11T20:40:47,0,3eb76f894ee611e780ca000d3a02ed0d,1899-12-30T00:00:00,0,3eb76f774ee611e780ca000d3a02ed0d,ETOMPROCESS,f5e2d3d94eaa11e780ca000d3a02ed0d,ATALMOR,ATALMOR,ATALMOR,,,
0,0,2017-06-11T20:40:47,2017-06-11T20:40:47,0,3eb76f8b4ee611e780ca000d3a02ed0d,1899-12-30T00:00:00,0,3eb76f784ee611e780ca000d3a02ed0d,ETOMPROCESS,f5e2d3d94eaa11e780ca000d3a02ed0d,ATALMOR,ATALMOR,ATALMOR,,,
0,0,2017-06-11T20:40:47,2017-06-11T20:40:47,0,3eb76f8d4ee611e780ca000d3a02ed0d,1899-12-30T00:00:00,0,3eb76f794ee611e780ca000d3a02ed0d,ETOMPROCESS,f5e2d3d94eaa11e780ca000d3a02ed0d,ATALMOR,ATALMOR,ATALMOR,,,
0,0,2017-06-11T20:40:47,2017-06-11T20:40:47,0,3eb76f8f4ee611e780ca000d3a02ed0d,1899-12-30T00:00:00,0,3eb76f7a4ee611e780ca000d3a02ed0d,ETOMPROCESS,f5e2d3d94eaa11e780ca000d3a02ed0d,ATALMOR,ATALMOR,ATALMOR,,,
0,0,2017-06-11T20:40:48,2017-06-11T20:40:48,0,3eb76f914ee611e780ca000d3a02ed0d,1899-12-30T00:00:00,0,3eb76f7b4ee611e780ca000d3a02ed0d,ETOMPROCESS,f5e2d3d94eaa11e780ca000d3a02ed0d,ATALMOR,ATALMOR,ATALMOR,,,
0,0,2017-06-11T20:40:48,2017-06-11T20:40:48,0,3eb76f934ee611e780ca000d3a02ed0d,1899-12-30T00:00:00,0,3eb76f7c4ee611e780ca000d3a02ed0d,ETOMPROCESS,f5e2d3d94eaa11e780ca000d3a02ed0d,ATALMOR,ATALMOR,ATALMOR,,,
0,0,2017-06-11T20:40:48,2017-06-11T20:40:48,0,3eb76f954ee611e780ca000d3a02ed0d,1899-12-30T00:00:00,0,3eb76f7d4ee611e780ca000d3a02ed0d,ETOMPROCESS,f5e2d3d94eaa11e780ca000d3a02ed0d,ATALMOR,ATALMOR,ATALMOR,,,
0,0,2017-06-11T20:40:48,2017-06-11T20:40:48,0,3eb76f974ee611e780ca000d3a02ed0d,1899-12-30T00:00:00,0,3eb76f7e4ee611e780ca000d3a02ed0d,ETOMPROCESS,f5e2d3d94eaa11e780ca000d3a02ed0d,ATALMOR,ATALMOR,ATALMOR,,,
0,0,2017-06-11T20:40:48,2017-06-11T20:40:48,0,3eb76f994ee611e780ca000d3a02ed0d,1899-12-30T00:00:00,0,3eb76f7f4ee611e780ca000d3a02ed0d,ETOMPROCESS,f5e2d3d94eaa11e780ca000d3a02ed0d,ATALMOR,ATALMOR,ATALMOR,,,
0,0,2015-12-09T04:26:03,2015-12-09T04:26:03,0,3ee777729e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,f4d37c9f87ec11e5bf18002590713bc0,ETOMPROCESS,32efec769e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:03,2015-12-09T04:26:03,0,3ee777739e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,8467aff7646911e4b023002590713bc0,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:03,2015-12-09T04:26:03,0,3ee777749e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,9df014c08ebf11df89d30026b9bf6441,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:03,2015-12-09T04:26:03,0,3ee777759e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,e9d2fae38f6e11dfad4100059a3c7800,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:03,2015-12-09T04:26:03,0,3ee777769e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,989261eafe3b11e4aa85002590713bc0,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:03,2015-12-09T04:26:03,0,3ee777779e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,dc93780a87ec11e5bf18002590713bc0,ETOMPROCESS,32efec769e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:03,2015-12-09T04:26:03,0,3ee777789e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,dc9377e287ec11e5bf18002590713bc0,ETOMPROCESS,32efec769e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:03,2015-12-09T04:26:03,0,3ee777799e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,d68f5da687ec11e5bf18002590713bc0,ETOMPROCESS,32efec769e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:03,2015-12-09T04:26:03,0,3ee7777a9e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,989261ebfe3b11e4aa85002590713bc0,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:03,2015-12-09T04:26:03,0,3ee7777b9e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,989261ecfe3b11e4aa85002590713bc0,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:04,2015-12-09T04:26:04,0,3ee7777c9e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,7001e9dacb2b11db9435000e3573f0d3,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:04,2015-12-09T04:26:04,0,3ee7777d9e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,65987de57dff11e1a8e8002564cb911c,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:04,2015-12-09T04:26:04,0,3ee7777e9e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,a785203a117e11dd844800059a3c7800,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:04,2015-12-09T04:26:04,0,3ee7777f9e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,51bca2007dfd11e1a8e8002564cb911c,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:04,2015-12-09T04:26:04,0,3ee777809e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,a853680485f711dd9427001de065480b,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:04,2015-12-09T04:26:04,0,3ee777819e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,f444b8547dfc11e1a8e8002564cb911c,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:04,2015-12-09T04:26:04,0,3ee777829e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,c720c1757dfb11e1a8e8002564cb911c,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:04,2015-12-09T04:26:04,0,3ee777839e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,c39770d76c7e11e1a5f7002564cb911c,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:04,2015-12-09T04:26:04,0,3ee777849e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,00dbb19587ed11e5bf18002590713bc0,ETOMPROCESS,32efec769e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:04,2015-12-09T04:26:04,0,3ee777869e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,3d9a61898ebd11df89d30026b9bf6441,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:04,2015-12-09T04:26:04,0,3ee777889e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,c6a2cb4675cf11e1a8e8002564cb911c,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:04,2015-12-09T04:26:04,0,3ee777899e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,c6a2cb5b75cf11e1a8e8002564cb911c,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:04,2015-12-09T04:26:04,0,3ee7778a9e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,7001e8b1cb2b11db9435000e3573f0d3,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:04,2015-12-09T04:26:04,0,3ee7778b9e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,c6a2cb7075cf11e1a8e8002564cb911c,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:04,2015-12-09T04:26:04,0,3ee7778c9e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,4f4fe56f6d4411e1a5f7002564cb911c,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:05,2015-12-09T04:26:05,0,3ee7778d9e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,a9e5892a6a3711e1a5f7002564cb911c,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:05,2015-12-09T04:26:05,0,3ee7778e9e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,bd9e45816c7e11e1a5f7002564cb911c,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:05,2015-12-09T04:26:05,0,3ee7778f9e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,1263f31c8f5211dfad410026b9bf6441,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:05,2015-12-09T04:26:05,0,3ee777909e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,2140cc1a8f8711dfad4100059a3c7800,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:05,2015-12-09T04:26:05,0,3ee777919e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,ec41a06e8f7211dfad4100059a3c7800,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:05,2015-12-09T04:26:05,0,3ee777929e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,4f4fe5ae6d4411e1a5f7002564cb911c,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:05,2015-12-09T04:26:05,0,3ee777939e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,4f4fe5d86d4411e1a5f7002564cb911c,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:05,2015-12-09T04:26:05,0,3ee777949e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,4f4fe5916d4411e1a5f7002564cb911c,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:05,2015-12-09T04:26:05,0,3ee777959e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,3d9a61838ebd11df89d30026b9bf6441,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:05,2015-12-09T04:26:05,0,3ee777969e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,8467b031646911e4b023002590713bc0,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:05,2015-12-09T04:26:05,0,3ee777979e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,bd9e45846c7e11e1a5f7002564cb911c,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:05,2015-12-09T04:26:05,0,3ee777989e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,9df014ad8ebf11df89d30026b9bf6441,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:05,2015-12-09T04:26:05,0,3ee777999e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,37b148fd860111dd9427001de065480b,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:05,2015-12-09T04:26:05,0,3ee7779a9e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,ec41a0788f7211dfad4100059a3c7800,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:05,2015-12-09T04:26:05,0,3ee7779b9e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,2140cc208f8711dfad4100059a3c7800,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:05,2015-12-09T04:26:05,0,3ee7779c9e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,7001e9e1cb2b11db9435000e3573f0d3,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:05,2015-12-09T04:26:05,0,3ee7779d9e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,7001e8b2cb2b11db9435000e3573f0d3,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:06,2015-12-09T04:26:06,0,3ee7779e9e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,7001e8b3cb2b11db9435000e3573f0d3,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
0,0,2015-12-09T04:26:06,2015-12-09T04:26:06,0,3ee7779f9e5f11e5bf18002590713bc0,1899-12-30T00:00:00,0,7001e8b4cb2b11db9435000e3573f0d3,ETOMPROCESS,32efec719e5f11e5bf18002590713bc0,,,,32,32,32
