@TYPE,@DESCRIPTION,@TEMPLATE,@DATEVALIDATED,@EXPORTFLAG,@WHENCREATED,@WHENUPDATED,@UNIQUEIDENTIFIER,@NAME,@ALLOWAUTOMATICDELETION,@VALIDATED,RCABOVEOBJECT@UNIQUEIDENTIFIER,RCABOVEOBJECT@ANYOBJECTDESTINATION,RCBELOWOBJECT@UNIQUEIDENTIFIER,RCBELOWOBJECT@ANYOBJECTDESTINATION,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
,,0,1899-12-30T00:00:00,0,2021-12-08T22:46:34,2021-12-08T22:46:34,af784a84587811ec8107000d3a02ed0d,,0,0,0357ec82c6ee11eb8100000d3a02ed0d,ETOMPROCESS,1615f4cf76e411e1a8e8002564cb911c,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:46:35,2021-12-08T22:46:35,af784a86587811ec8107000d3a02ed0d,,0,0,0357ec82c6ee11eb8100000d3a02ed0d,ETOMPROCESS,1615f4d276e411e1a8e8002564cb911c,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:46:37,2021-12-08T22:46:37,af784a88587811ec8107000d3a02ed0d,,0,0,0357ec82c6ee11eb8100000d3a02ed0d,ETOMPROCESS,1615f4d576e411e1a8e8002564cb911c,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:46:38,2021-12-08T22:46:38,af784a8a587811ec8107000d3a02ed0d,,0,0,0357ec82c6ee11eb8100000d3a02ed0d,ETOMPROCESS,76001a29cb2b11db9435000e3573f0d3,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:46:39,2021-12-08T22:46:39,af784a8c587811ec8107000d3a02ed0d,,0,0,0357ec82c6ee11eb8100000d3a02ed0d,ETOMPROCESS,1615f4db76e411e1a8e8002564cb911c,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:46:40,2021-12-08T22:46:40,af784a8e587811ec8107000d3a02ed0d,,0,0,0357ec82c6ee11eb8100000d3a02ed0d,ETOMPROCESS,1615f4de76e411e1a8e8002564cb911c,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:46:40,2021-12-08T22:46:40,af784a90587811ec8107000d3a02ed0d,,0,0,0357ec82c6ee11eb8100000d3a02ed0d,ETOMPROCESS,1c289c0676e411e1a8e8002564cb911c,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:46:41,2021-12-08T22:46:41,af784a92587811ec8107000d3a02ed0d,,0,0,0357ec82c6ee11eb8100000d3a02ed0d,ETOMPROCESS,0c54fdf1a0ce11ea80f0000d3a02ed0d,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:08:01,2021-12-08T23:08:01,b045a39f587b11ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,c9524392283911e6bf18002590713bc0,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:08:02,2021-12-08T23:08:02,b045a3a1587b11ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,c9524393283911e6bf18002590713bc0,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:08:03,2021-12-08T23:08:03,b045a3a3587b11ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,c9524385283911e6bf18002590713bc0,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:08:04,2021-12-08T23:08:04,b045a3a5587b11ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,c9524386283911e6bf18002590713bc0,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:08:05,2021-12-08T23:08:05,b045a3a7587b11ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,c9524387283911e6bf18002590713bc0,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:08:06,2021-12-08T23:08:06,b045a3a9587b11ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,b7542cbd283911e6bf18002590713bc0,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:08:06,2021-12-08T23:08:06,b045a3ab587b11ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,bd4d238f283911e6bf18002590713bc0,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:08:07,2021-12-08T23:08:07,b045a3ad587b11ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,bd4d239e283911e6bf18002590713bc0,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:08:08,2021-12-08T23:08:08,b045a3af587b11ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,bd4d239f283911e6bf18002590713bc0,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:08:09,2021-12-08T23:08:09,b045a3b1587b11ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,bd4d2391283911e6bf18002590713bc0,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:08:10,2021-12-08T23:08:10,b045a3b3587b11ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,bd4d23b6283911e6bf18002590713bc0,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:08:11,2021-12-08T23:08:11,b045a3b5587b11ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,bd4d23b7283911e6bf18002590713bc0,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:53:46,2021-12-08T22:53:46,b2403919587911ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,4f4fe5886d4411e1a5f7002564cb911c,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:53:47,2021-12-08T22:53:47,b240391b587911ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,4f4fe5856d4411e1a5f7002564cb911c,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:53:48,2021-12-08T22:53:48,b240391d587911ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,4f4fe5826d4411e1a5f7002564cb911c,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:53:48,2021-12-08T22:53:48,b240391f587911ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,7001e945cb2b11db9435000e3573f0d3,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:53:49,2021-12-08T22:53:49,b2403921587911ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,4f4fe58b6d4411e1a5f7002564cb911c,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:53:50,2021-12-08T22:53:50,b2403923587911ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,4f4fe58e6d4411e1a5f7002564cb911c,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:53:51,2021-12-08T22:53:51,b2403925587911ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,4f4fe5916d4411e1a5f7002564cb911c,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:53:52,2021-12-08T22:53:52,b2403927587911ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,4f4fe5946d4411e1a5f7002564cb911c,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:53:53,2021-12-08T22:53:53,b2403929587911ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,4f4fe5976d4411e1a5f7002564cb911c,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:53:53,2021-12-08T22:53:53,b240392b587911ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,4f4fe5696d4411e1a5f7002564cb911c,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:53:54,2021-12-08T22:53:54,b240392d587911ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,4f4fe56c6d4411e1a5f7002564cb911c,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:53:55,2021-12-08T22:53:55,b240392f587911ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,7001e944cb2b11db9435000e3573f0d3,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:00:56,2021-12-08T23:00:56,b2bdcc7e587a11ec8107000d3a02ed0d,,0,0,3eeb3beb587811ec8107000d3a02ed0d,ETOMPROCESS,2140cc278f8711dfad4100059a3c7800,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:00:57,2021-12-08T23:00:57,b2bdcc80587a11ec8107000d3a02ed0d,,0,0,3eeb3beb587811ec8107000d3a02ed0d,ETOMPROCESS,70279cd2911911df86bd0026b9bf6441,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:00:57,2021-12-08T23:00:57,b2bdcc82587a11ec8107000d3a02ed0d,,0,0,3eeb3beb587811ec8107000d3a02ed0d,ETOMPROCESS,7001e8b9cb2b11db9435000e3573f0d3,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:00:58,2021-12-08T23:00:58,b2bdcc84587a11ec8107000d3a02ed0d,,0,0,3eeb3beb587811ec8107000d3a02ed0d,ETOMPROCESS,f3e9adaa98c711df8caf0026b9bf6441,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:00:59,2021-12-08T23:00:59,b2bdcc86587a11ec8107000d3a02ed0d,,0,0,3eeb3beb587811ec8107000d3a02ed0d,ETOMPROCESS,2140cc1a8f8711dfad4100059a3c7800,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:00:59,2021-12-08T23:00:59,b2bdcc88587a11ec8107000d3a02ed0d,,0,0,3eeb3beb587811ec8107000d3a02ed0d,ETOMPROCESS,7001e8e5cb2b11db9435000e3573f0d3,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:01:00,2021-12-08T23:01:00,b2bdcc8a587a11ec8107000d3a02ed0d,,0,0,3eeb3beb587811ec8107000d3a02ed0d,ETOMPROCESS,2140cc208f8711dfad4100059a3c7800,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:01:01,2021-12-08T23:01:01,b2bdcc8c587a11ec8107000d3a02ed0d,,0,0,3eeb3beb587811ec8107000d3a02ed0d,ETOMPROCESS,2140cc218f8711dfad4100059a3c7800,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:01:01,2021-12-08T23:01:01,b2bdcc8e587a11ec8107000d3a02ed0d,,0,0,3eeb3beb587811ec8107000d3a02ed0d,ETOMPROCESS,2140cc228f8711dfad4100059a3c7800,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:01:02,2021-12-08T23:01:02,b2bdcc90587a11ec8107000d3a02ed0d,,0,0,3eeb3beb587811ec8107000d3a02ed0d,ETOMPROCESS,2140cc238f8711dfad4100059a3c7800,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:01:02,2021-12-08T23:01:02,b2bdcc92587a11ec8107000d3a02ed0d,,0,0,3eeb3beb587811ec8107000d3a02ed0d,ETOMPROCESS,2140cc248f8711dfad4100059a3c7800,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:01:03,2021-12-08T23:01:03,b2bdcc94587a11ec8107000d3a02ed0d,,0,0,3eeb3beb587811ec8107000d3a02ed0d,ETOMPROCESS,2140cc258f8711dfad4100059a3c7800,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:01:03,2021-12-08T23:01:03,b2bdcc96587a11ec8107000d3a02ed0d,,0,0,3eeb3beb587811ec8107000d3a02ed0d,ETOMPROCESS,3d9a61868ebd11df89d30026b9bf6441,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:01:04,2021-12-08T23:01:04,b2bdcc98587a11ec8107000d3a02ed0d,,0,0,3eeb3beb587811ec8107000d3a02ed0d,ETOMPROCESS,7001e8aecb2b11db9435000e3573f0d3,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:01:04,2021-12-08T23:01:04,b2bdcc9a587a11ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,7001e86ccb2b11db9435000e3573f0d3,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:01:05,2021-12-08T23:01:05,b2bdcc9b587a11ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,7001e965cb2b11db9435000e3573f0d3,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:46:42,2021-12-08T22:46:42,b596ba88587811ec8107000d3a02ed0d,,0,0,e5545f6cc6f911eb8100000d3a02ed0d,ETOMPROCESS,8dd8cbfc966711e980e4000d3a02ed0d,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:46:43,2021-12-08T22:46:43,b596ba89587811ec8107000d3a02ed0d,,0,0,e5545f6cc6f911eb8100000d3a02ed0d,ETOMPROCESS,8dd8cbfd966711e980e4000d3a02ed0d,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:46:43,2021-12-08T22:46:43,b596ba8b587811ec8107000d3a02ed0d,,0,0,e5545f6cc6f911eb8100000d3a02ed0d,ETOMPROCESS,8dd8cbfe966711e980e4000d3a02ed0d,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:46:44,2021-12-08T22:46:44,b596ba8d587811ec8107000d3a02ed0d,,0,0,e5545f6cc6f911eb8100000d3a02ed0d,ETOMPROCESS,8dd8cbff966711e980e4000d3a02ed0d,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:46:45,2021-12-08T22:46:45,b596ba8f587811ec8107000d3a02ed0d,,0,0,e5545f6cc6f911eb8100000d3a02ed0d,ETOMPROCESS,8dd8cc00966711e980e4000d3a02ed0d,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:46:46,2021-12-08T22:46:46,b596ba91587811ec8107000d3a02ed0d,,0,0,e5545f6cc6f911eb8100000d3a02ed0d,ETOMPROCESS,8dd8cc01966711e980e4000d3a02ed0d,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:46:47,2021-12-08T22:46:47,b596ba93587811ec8107000d3a02ed0d,,0,0,e5545f6cc6f911eb8100000d3a02ed0d,ETOMPROCESS,8dd8cc02966711e980e4000d3a02ed0d,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:46:48,2021-12-08T22:46:48,b596ba95587811ec8107000d3a02ed0d,,0,0,e5545f6cc6f911eb8100000d3a02ed0d,ETOMPROCESS,18a1b1124ee511e780ca000d3a02ed0d,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:46:48,2021-12-08T22:46:48,b596ba97587811ec8107000d3a02ed0d,,0,0,e5545f6cc6f911eb8100000d3a02ed0d,ETOMPROCESS,18a1b10c4ee511e780ca000d3a02ed0d,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:46:49,2021-12-08T22:46:49,b596ba99587811ec8107000d3a02ed0d,,0,0,e5545f6cc6f911eb8100000d3a02ed0d,ETOMPROCESS,18a1b1174ee511e780ca000d3a02ed0d,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:46:50,2021-12-08T22:46:50,b596ba9b587811ec8107000d3a02ed0d,,0,0,e5545f6cc6f911eb8100000d3a02ed0d,ETOMPROCESS,18a1b1184ee511e780ca000d3a02ed0d,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:46:51,2021-12-08T22:46:51,b596ba9d587811ec8107000d3a02ed0d,,0,0,e5545f6cc6f911eb8100000d3a02ed0d,ETOMPROCESS,18a1b11a4ee511e780ca000d3a02ed0d,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:08:11,2021-12-08T23:08:11,b64ea21d587b11ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,bd4d23b8283911e6bf18002590713bc0,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:08:12,2021-12-08T23:08:12,b64ea21f587b11ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,bd4d23b9283911e6bf18002590713bc0,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:08:13,2021-12-08T23:08:13,b64ea221587b11ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,bd4d23ba283911e6bf18002590713bc0,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:08:14,2021-12-08T23:08:14,b64ea223587b11ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,bd4d23da283911e6bf18002590713bc0,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:08:15,2021-12-08T23:08:15,b64ea225587b11ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,bd4d23db283911e6bf18002590713bc0,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:08:16,2021-12-08T23:08:16,b64ea227587b11ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,bd4d23dc283911e6bf18002590713bc0,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:08:16,2021-12-08T23:08:16,b64ea229587b11ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,bd4d23dd283911e6bf18002590713bc0,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:08:17,2021-12-08T23:08:17,b64ea22b587b11ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,bd4d23d9283911e6bf18002590713bc0,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:08:18,2021-12-08T23:08:18,b64ea22d587b11ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,bd4d2392283911e6bf18002590713bc0,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:08:19,2021-12-08T23:08:19,b64ea22f587b11ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,c346b664283911e6bf18002590713bc0,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:08:21,2021-12-08T23:08:21,b64ea231587b11ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,c346b665283911e6bf18002590713bc0,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:53:56,2021-12-08T22:53:56,b87daa85587911ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,4f4fe59a6d4411e1a5f7002564cb911c,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:53:57,2021-12-08T22:53:57,b87daa87587911ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,4f4fe59d6d4411e1a5f7002564cb911c,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:53:58,2021-12-08T22:53:58,b87daa89587911ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,4f4fe5a06d4411e1a5f7002564cb911c,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:53:59,2021-12-08T22:53:59,b87daa8b587911ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,7001e942cb2b11db9435000e3573f0d3,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:53:59,2021-12-08T22:53:59,b87daa8d587911ec8107000d3a02ed0d,,0,0,0357ec82c6ee11eb8100000d3a02ed0d,ETOMPROCESS,e22320482e1f11e6bf18002590713bc0,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:54:00,2021-12-08T22:54:00,b87daa8e587911ec8107000d3a02ed0d,,0,0,0357ec82c6ee11eb8100000d3a02ed0d,ETOMPROCESS,c4494995bcac11eb8100000d3a02ed0d,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:54:02,2021-12-08T22:54:02,b87daa90587911ec8107000d3a02ed0d,,0,0,0357ec82c6ee11eb8100000d3a02ed0d,ETOMPROCESS,c4494996bcac11eb8100000d3a02ed0d,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:54:02,2021-12-08T22:54:02,b87daa92587911ec8107000d3a02ed0d,,0,0,0357ec82c6ee11eb8100000d3a02ed0d,ETOMPROCESS,c4494997bcac11eb8100000d3a02ed0d,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:54:04,2021-12-08T22:54:04,b87daa94587911ec8107000d3a02ed0d,,0,0,0357ec82c6ee11eb8100000d3a02ed0d,ETOMPROCESS,c4494998bcac11eb8100000d3a02ed0d,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:54:04,2021-12-08T22:54:04,b87daa96587911ec8107000d3a02ed0d,,0,0,e5545f6cc6f911eb8100000d3a02ed0d,ETOMPROCESS,76001886cb2b11db9435000e3573f0d3,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:54:05,2021-12-08T22:54:05,b87daa97587911ec8107000d3a02ed0d,,0,0,e5545f6cc6f911eb8100000d3a02ed0d,ETOMPROCESS,c6a2cb3d75cf11e1a8e8002564cb911c,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T22:54:06,2021-12-08T22:54:06,b87daa99587911ec8107000d3a02ed0d,,0,0,e5545f6cc6f911eb8100000d3a02ed0d,ETOMPROCESS,c6a2cb4075cf11e1a8e8002564cb911c,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:01:06,2021-12-08T23:01:06,b8ea8b73587a11ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,4f4fe5d26d4411e1a5f7002564cb911c,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:01:07,2021-12-08T23:01:07,b8ea8b75587a11ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,4f4fe5d56d4411e1a5f7002564cb911c,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
,,0,1899-12-30T00:00:00,0,2021-12-08T23:01:08,2021-12-08T23:01:08,b8ea8b77587a11ec8107000d3a02ed0d,,0,0,3a2a800ec6ee11eb8100000d3a02ed0d,ETOMPROCESS,4f4fe5d86d4411e1a5f7002564cb911c,ETOMPROCESS,ATALMOR,ATALMOR,ATALMOR
