@NAME,@TYPE,@ALLOWAUTOMATICDELETION,@DESCRIPTION,@TEMPLATE,@DATEVALIDATED,@EXPORTFLAG,@VALIDATED,@WHENCREATED,@WHENUPDATED,@UNIQUEIDENTIFIER,RCABOVEOBJECT@UNIQUEIDENTIFIER,RCABOVEOBJECT@ANYOBJECTDESTINATION,RCBELOWOBJECT@UNIQUEIDENTIFIER,RCBELOWOBJECT@ANYOBJECTDESTINATION,RCWHOCREATEDTOUSER@WHOCREATED,RCWHOOWNSTOUSER@WHOOWNS,RCWHOUPDATEDTOUSER@WHOUPDATED,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:23,2016-06-01T15:14:23,caf7cab9283d11e6bf18002590713bc0,caf7caba283d11e6bf18002590713bc0,FRAMEWORXFUNCTION,f4c5333c8ecc11e5bf18002590713bc0,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:23,2016-06-01T15:14:23,caf7cabc283d11e6bf18002590713bc0,caf7cabd283d11e6bf18002590713bc0,FRAMEWORXFUNCTION,851c1a308ecd11e5bf18002590713bc0,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:23,2016-06-01T15:14:23,caf7cabf283d11e6bf18002590713bc0,caf7cac0283d11e6bf18002590713bc0,FRAMEWORXFUNCTION,851c1a308ecd11e5bf18002590713bc0,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:23,2016-06-01T15:14:23,caf7cac2283d11e6bf18002590713bc0,caf7cac3283d11e6bf18002590713bc0,FRAMEWORXFUNCTION,932c85598ecd11e5bf18002590713bc0,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:23,2016-06-01T15:14:23,caf7cac5283d11e6bf18002590713bc0,caf7cac6283d11e6bf18002590713bc0,FRAMEWORXFUNCTION,58aafc12305f11df955c001de065480b,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:23,2016-06-01T15:14:23,caf7cac8283d11e6bf18002590713bc0,caf7cac9283d11e6bf18002590713bc0,FRAMEWORXFUNCTION,58aafc12305f11df955c001de065480b,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:23,2016-06-01T15:14:23,caf7cace283d11e6bf18002590713bc0,caf7cacf283d11e6bf18002590713bc0,FRAMEWORXFUNCTION,58aafc12305f11df955c001de065480b,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:23,2016-06-01T15:14:23,caf7cad1283d11e6bf18002590713bc0,caf7cad2283d11e6bf18002590713bc0,FRAMEWORXFUNCTION,58aafc12305f11df955c001de065480b,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:23,2016-06-01T15:14:23,caf7cad4283d11e6bf18002590713bc0,caf7cad5283d11e6bf18002590713bc0,FRAMEWORXFUNCTION,58aafc12305f11df955c001de065480b,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:23,2016-06-01T15:14:23,caf7cad7283d11e6bf18002590713bc0,caf7cad8283d11e6bf18002590713bc0,FRAMEWORXFUNCTION,78145824305e11df955c001de065480b,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:23,2016-06-01T15:14:23,caf7cada283d11e6bf18002590713bc0,caf7cadb283d11e6bf18002590713bc0,FRAMEWORXFUNCTION,78145824305e11df955c001de065480b,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:23,2016-06-01T15:14:23,caf7cae3283d11e6bf18002590713bc0,caf7cae4283d11e6bf18002590713bc0,FRAMEWORXFUNCTION,ee971bc6305e11df955c001de065480b,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:24,2016-06-01T15:14:24,caf7cae6283d11e6bf18002590713bc0,caf7cae7283d11e6bf18002590713bc0,FRAMEWORXFUNCTION,ee971bc6305e11df955c001de065480b,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:24,2016-06-01T15:14:24,caf7caec283d11e6bf18002590713bc0,caf7caed283d11e6bf18002590713bc0,FRAMEWORXFUNCTION,ee971bc6305e11df955c001de065480b,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:24,2016-06-01T15:14:24,caf7caef283d11e6bf18002590713bc0,caf7caf0283d11e6bf18002590713bc0,FRAMEWORXFUNCTION,c35490c4305e11df955c001de065480b,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:24,2016-06-01T15:14:24,caf7caf2283d11e6bf18002590713bc0,caf7caf3283d11e6bf18002590713bc0,FRAMEWORXFUNCTION,c35490c4305e11df955c001de065480b,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:24,2016-06-01T15:14:24,caf7cb16283d11e6bf18002590713bc0,caf7cb17283d11e6bf18002590713bc0,FRAMEWORXFUNCTION,725659e7ab6211e2bcb7f04da23a38c8,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:24,2016-06-01T15:14:24,caf7cb1a283d11e6bf18002590713bc0,caf7cb1b283d11e6bf18002590713bc0,FRAMEWORXFUNCTION,725659e7ab6211e2bcb7f04da23a38c8,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:25,2016-06-01T15:14:25,caf7cb22283d11e6bf18002590713bc0,caf7cb23283d11e6bf18002590713bc0,FRAMEWORXFUNCTION,725659e7ab6211e2bcb7f04da23a38c8,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:25,2016-06-01T15:14:25,caf7cb26283d11e6bf18002590713bc0,caf7cb27283d11e6bf18002590713bc0,FRAMEWORXFUNCTION,7d580c39ab6211e2bcb7f04da23a38c8,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:25,2016-06-01T15:14:25,caf7cb2a283d11e6bf18002590713bc0,caf7cb2b283d11e6bf18002590713bc0,FRAMEWORXFUNCTION,7d580c39ab6211e2bcb7f04da23a38c8,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:25,2016-06-01T15:14:25,caf7cb2e283d11e6bf18002590713bc0,caf7cb2f283d11e6bf18002590713bc0,FRAMEWORXFUNCTION,7d580c39ab6211e2bcb7f04da23a38c8,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2022-06-07T18:01:11,2022-06-07T18:01:11,ce0a86dde68b11ec94fa000d3a0ebc70,5f91df05f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,cb0875c5275011e6bf18002590713bc0,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:27,2016-06-01T15:14:27,d129e27a283d11e6bf18002590713bc0,5f91e085f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,91db750f816c11db9401000e3573f0d3,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:28,2016-06-01T15:14:28,d129e27c283d11e6bf18002590713bc0,5f91e088f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,91db750f816c11db9401000e3573f0d3,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:28,2016-06-01T15:14:28,d129e27e283d11e6bf18002590713bc0,5f91e08bf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,91db750f816c11db9401000e3573f0d3,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:30,2016-06-01T15:14:30,d129e282283d11e6bf18002590713bc0,5f91e091f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,3f7edd9e699311e1a5f7002564cb911c,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:30,2016-06-01T15:14:30,d129e284283d11e6bf18002590713bc0,5f91e094f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,46c48b60699311e1a5f7002564cb911c,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:31,2016-06-01T15:14:31,d129e286283d11e6bf18002590713bc0,5f91e097f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,46c48b60699311e1a5f7002564cb911c,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:31,2016-06-01T15:14:31,d129e288283d11e6bf18002590713bc0,5f91e09af4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,46c48b60699311e1a5f7002564cb911c,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:32,2016-06-01T15:14:32,d129e28a283d11e6bf18002590713bc0,5f91e09df4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,5546bf03699311e1a5f7002564cb911c,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:32,2016-06-01T15:14:32,d129e28c283d11e6bf18002590713bc0,5f91e0a0f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,5546bf03699311e1a5f7002564cb911c,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:33,2016-06-01T15:14:33,d129e28e283d11e6bf18002590713bc0,5f91e0a3f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,5546bf03699311e1a5f7002564cb911c,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:33,2016-06-01T15:14:33,d129e290283d11e6bf18002590713bc0,5f91e0a6f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,5546bf03699311e1a5f7002564cb911c,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:34,2016-06-01T15:14:34,d129e292283d11e6bf18002590713bc0,5f91e0a9f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,5546bf03699311e1a5f7002564cb911c,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:34,2016-06-01T15:14:34,d129e294283d11e6bf18002590713bc0,5f91e0acf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,5cb0700c699311e1a5f7002564cb911c,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:35,2016-06-01T15:14:35,d129e296283d11e6bf18002590713bc0,5f91e0aff4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,5cb0700c699311e1a5f7002564cb911c,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:35,2016-06-01T15:14:35,d129e298283d11e6bf18002590713bc0,5f91e0b2f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,5cb0700c699311e1a5f7002564cb911c,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2021-05-13T09:23:16,2021-05-13T09:23:16,d4d68d30b3cc11eb80ff000d3a02ed0d,59974c0ff4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,4a746d0fa5f011e2aea95c260a653b0e,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2021-05-13T09:23:18,2021-05-13T09:23:18,d4d68d42b3cc11eb80ff000d3a02ed0d,59974c27f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,105cd543e02b11e780d0000d3a02ed0d,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2021-05-13T09:23:20,2021-05-13T09:23:20,d4d68d6db3cc11eb80ff000d3a02ed0d,59974c4bf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,fcbbef9f2b7c11e3a792002590713bc0,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2016-12-07T10:40:20,2016-12-07T10:40:20,d6e46024bc9b11e6bf18002590713bc0,658c744af4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,b3b00793153911ddad71001e378839ac,TAMAPPLICATION,8,8,8,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-12-07T10:40:20,2016-12-07T10:40:20,d6e46025bc9b11e6bf18002590713bc0,658c744df4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,b3b00793153911ddad71001e378839ac,TAMAPPLICATION,8,8,8,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-12-07T10:40:21,2016-12-07T10:40:21,d6e46026bc9b11e6bf18002590713bc0,658c7450f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,b3b00793153911ddad71001e378839ac,TAMAPPLICATION,8,8,8,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-12-07T10:40:21,2016-12-07T10:40:21,d6e46027bc9b11e6bf18002590713bc0,658c7453f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,b3b00793153911ddad71001e378839ac,TAMAPPLICATION,8,8,8,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-12-07T10:40:21,2016-12-07T10:40:21,d6e46028bc9b11e6bf18002590713bc0,658c7456f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,b3b00793153911ddad71001e378839ac,TAMAPPLICATION,8,8,8,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-12-07T10:40:21,2016-12-07T10:40:21,d6e46029bc9b11e6bf18002590713bc0,658c7459f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,b3b00793153911ddad71001e378839ac,TAMAPPLICATION,8,8,8,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-12-07T10:40:22,2016-12-07T10:40:22,d6e4602abc9b11e6bf18002590713bc0,658c745cf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,b3b00793153911ddad71001e378839ac,TAMAPPLICATION,8,8,8,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:37,2016-06-01T15:14:37,d72e71ea283d11e6bf18002590713bc0,5f91e0bbf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,2fc015d0696c11e1a5f7002564cb911c,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:38,2016-06-01T15:14:38,d72e71ec283d11e6bf18002590713bc0,5f91e0bef4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,2fc015d0696c11e1a5f7002564cb911c,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:38,2016-06-01T15:14:38,d72e71ee283d11e6bf18002590713bc0,5f91e0c1f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,371c16cf699b11e1a5f7002564cb911c,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:39,2016-06-01T15:14:39,d72e71f0283d11e6bf18002590713bc0,5f91e0c4f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,110ac948699c11e1a5f7002564cb911c,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:39,2016-06-01T15:14:39,d72e71f2283d11e6bf18002590713bc0,5f91e0c7f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,110ac948699c11e1a5f7002564cb911c,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:40,2016-06-01T15:14:40,d72e71f4283d11e6bf18002590713bc0,5f91e0caf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,b1670aa6699e11e1a5f7002564cb911c,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:41,2016-06-01T15:14:41,d72e71f8283d11e6bf18002590713bc0,5f91e0d0f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,8904605f816c11db9401000e3573f0d3,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:41,2016-06-01T15:14:41,d72e71fa283d11e6bf18002590713bc0,5f91e0d3f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,8904605f816c11db9401000e3573f0d3,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:42,2016-06-01T15:14:42,d72e71fc283d11e6bf18002590713bc0,5f91e0d6f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,8904605f816c11db9401000e3573f0d3,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:43,2016-06-01T15:14:43,d72e7202283d11e6bf18002590713bc0,5f91e0dff4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,6b97f9a0752711db93fa000e3573f0d3,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:44,2016-06-01T15:14:44,d72e7204283d11e6bf18002590713bc0,5f91e0e2f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,6b97f9a0752711db93fa000e3573f0d3,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:44,2016-06-01T15:14:44,d72e7206283d11e6bf18002590713bc0,5f91e0e5f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,6b97f9a0752711db93fa000e3573f0d3,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:45,2016-06-01T15:14:45,d72e7208283d11e6bf18002590713bc0,5f91e0e8f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,deecb159699e11e1a5f7002564cb911c,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:46,2016-06-01T15:14:46,d72e720a283d11e6bf18002590713bc0,5f91e0ebf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,deecb159699e11e1a5f7002564cb911c,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2021-05-13T09:23:20,2021-05-13T09:23:20,daf67f58b3cc11eb80ff000d3a02ed0d,59974c4ef4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,2918b4db2b7d11e3a792002590713bc0,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2021-05-13T09:23:23,2021-05-13T09:23:23,daf67f8cb3cc11eb80ff000d3a02ed0d,59974c87f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ca899071a7a811e2a0d5f04da23a38c8,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:47,2016-06-01T15:14:47,dd45c636283d11e6bf18002590713bc0,5f91e0f1f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,f1548fd71e8611dc87c600059a3c7800,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:47,2016-06-01T15:14:47,dd45c638283d11e6bf18002590713bc0,5f91e0f4f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,e8d62f381e8611dc87c600059a3c7800,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:48,2016-06-01T15:14:48,dd45c63c283d11e6bf18002590713bc0,5f91e0f7f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,d80598a7699911e1a5f7002564cb911c,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:53,2016-06-01T15:14:53,dd45c64c283d11e6bf18002590713bc0,5f91e113f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,64fa6b82695711e1a5f7002564cb911c,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:53,2016-06-01T15:14:53,dd45c64e283d11e6bf18002590713bc0,5f91e0eef4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,64fa6b82695711e1a5f7002564cb911c,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:54,2016-06-01T15:14:54,dd45c650283d11e6bf18002590713bc0,5f91e0dcf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,64fa6b82695711e1a5f7002564cb911c,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:54,2016-06-01T15:14:54,dd45c652283d11e6bf18002590713bc0,5f91e118f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,64fa6b82695711e1a5f7002564cb911c,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:55,2016-06-01T15:14:55,dd45c654283d11e6bf18002590713bc0,5f91e11bf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,64fa6b82695711e1a5f7002564cb911c,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:55,2016-06-01T15:14:55,dd45c656283d11e6bf18002590713bc0,5f91e11ef4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,f79feb4667d711e1a5f7002564cb911c,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:56,2016-06-01T15:14:56,dd45c658283d11e6bf18002590713bc0,5f91e121f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,17f537a967d811e1a5f7002564cb911c,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:56,2016-06-01T15:14:56,e35f9b09283d11e6bf18002590713bc0,5f91e124f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,8904605f816c11db9401000e3573f0d3,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:57,2016-06-01T15:14:57,e35f9b0b283d11e6bf18002590713bc0,5f91e127f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,d8a35a2d695711e1a5f7002564cb911c,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:58,2016-06-01T15:14:58,e35f9b0d283d11e6bf18002590713bc0,5f91e12af4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,d8a35a2d695711e1a5f7002564cb911c,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:14:59,2016-06-01T15:14:59,e35f9b13283d11e6bf18002590713bc0,5f91e133f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,8ddb21e0752711db93fa000e3573f0d3,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:15:04,2016-06-01T15:15:04,e35f9b28283d11e6bf18002590713bc0,5f91e14ef4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,e1ba9cfe39d811db9075004096a6c0fb,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:15:04,2016-06-01T15:15:04,e35f9b2a283d11e6bf18002590713bc0,5f91e151f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,e1ba9cfe39d811db9075004096a6c0fb,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:15:04,2016-06-01T15:15:04,e35f9b2c283d11e6bf18002590713bc0,5f91e154f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,e1ba9cfe39d811db9075004096a6c0fb,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:15:05,2016-06-01T15:15:05,e35f9b2e283d11e6bf18002590713bc0,5f91e157f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,e1ba9cfe39d811db9075004096a6c0fb,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:15:05,2016-06-01T15:15:05,e35f9b30283d11e6bf18002590713bc0,5f91e15af4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,e1ba9cfe39d811db9075004096a6c0fb,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2016-06-01T15:15:06,2016-06-01T15:15:06,e35f9b32283d11e6bf18002590713bc0,5f91e15df4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,e1ba9cff39d811db9075004096a6c0fb,TAMAPPLICATION,32,32,32,,,
,,0,,0,1899-12-30T00:00:00,0,0,2020-11-24T09:03:24,2020-11-24T09:03:24,e76ac5842e3311eb80f9000d3a02ed0d,e76ac5862e3311eb80f9000d3a02ed0d,FRAMEWORXFUNCTION,e8ba70722e3111eb80f9000d3a02ed0d,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2020-11-24T09:03:24,2020-11-24T09:03:24,e76ac5872e3311eb80f9000d3a02ed0d,e76ac5892e3311eb80f9000d3a02ed0d,FRAMEWORXFUNCTION,e8ba70722e3111eb80f9000d3a02ed0d,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2020-11-24T09:03:24,2020-11-24T09:03:24,e76ac58a2e3311eb80f9000d3a02ed0d,e76ac58c2e3311eb80f9000d3a02ed0d,FRAMEWORXFUNCTION,e8ba70722e3111eb80f9000d3a02ed0d,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2020-11-24T09:03:24,2020-11-24T09:03:24,e76ac58d2e3311eb80f9000d3a02ed0d,e76ac58f2e3311eb80f9000d3a02ed0d,FRAMEWORXFUNCTION,e8ba70762e3111eb80f9000d3a02ed0d,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2020-11-24T09:03:24,2020-11-24T09:03:24,e76ac5902e3311eb80f9000d3a02ed0d,e76ac5922e3311eb80f9000d3a02ed0d,FRAMEWORXFUNCTION,e8ba70762e3111eb80f9000d3a02ed0d,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2020-11-24T09:03:25,2020-11-24T09:03:25,e76ac5932e3311eb80f9000d3a02ed0d,e76ac5952e3311eb80f9000d3a02ed0d,FRAMEWORXFUNCTION,e8ba70762e3111eb80f9000d3a02ed0d,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
