@CWTOTALCOMMENT,@TYPE,@OBJECTMATURITYLEVEL,@FUNCTIONIDENTIFIER,@NAME,@DESCRIPTION,@CWAVERAGERATING,@VALIDATED,@DATEVALIDATED,@WHENUPDATED,@WHENCREATED,@TEMPLATE,@FUNCTIONORIGIN,@EXPORTFLAG,@UNIQUEIDENTIFIER,@COMMENT,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER,RCWHOCREATEDTOUSER@WHOCREATED,RCWHOOWNSTOUSER@WHOOWNS,RCWHOUPDATEDTOUSER@WHOUPDATED
0.0,,c5cfc24ce95d11e2be9850b7c3954f49,734,Service Data Collection,Service Data Collection; The Service Data Collection function gathers any needed service data to aid in the verification and issuance of a complete and valid service order as well as data necessary to address dependencies between service and/or resource orders.,0.0,0,1899-12-30T00:00:00,2021-05-26T10:47:02,2017-06-12T16:36:57,0,New TAM,0,5862db5a4f8d11e780ca000d3a02ed0d,,ATALMOR,ATALMOR,ATALMOR,,,
0.0,,b62ffafee95d11e2be9850b7c3954f49,735,Access Provider Selection,"Access Provider Selection function selects an access provider among identified available access providers or access technologies at the given location, based on business rules.",0.0,0,1899-12-30T00:00:00,2021-05-13T09:25:12,2017-06-12T16:36:57,0,"New TAM
Rel 21",0,5862db5d4f8d11e780ca000d3a02ed0d,"New Name, New Description",ATALMOR,ATALMOR,ATALMOR,,,
0.0,,c5cfc24ce95d11e2be9850b7c3954f49,737,Resource Capability Specification Management,"Resource Capability Specification Management; This function involves the creation, editing, storage and retrieval of capability specifications. The capability specifications represent the general, common and invariant characteristics of resource that may be realized in more than one type of specific resource. Examples of capability are Layer2, Data, radio and Transport.",0.0,0,1899-12-30T00:00:00,2021-05-26T10:47:02,2017-06-12T16:36:57,0,New TAM,0,5862db634f8d11e780ca000d3a02ed0d,,ATALMOR,ATALMOR,ATALMOR,,,
0.0,,b62ffafee95d11e2be9850b7c3954f49,738,Resource Data Inventory Synchronization,Resource Data Inventory Synchronization is the function that ensure OSS Inventory data generated in each function is available to other functions as required.,0.0,0,1899-12-30T00:00:00,2021-05-13T09:25:13,2017-06-12T16:36:57,0,"New TAM
Rel 21",0,5862db664f8d11e780ca000d3a02ed0d,"New Name, New Description",ATALMOR,ATALMOR,ATALMOR,,,
0.0,,b62ffafee95d11e2be9850b7c3954f49,739,Workflow Delay Jeopardy Analyzing,"Workflow Delay Jeopardy Analyzing function that should be found in any process or workflow management system and warns when a delay in the due date of a task or process step will prevent subsequent tasks from starting, or affect the overall end date of the process, also including escalation function for issues as required.",0.0,0,1899-12-30T00:00:00,2021-05-13T09:25:14,2017-06-12T16:36:57,0,"New TAM
Rel 21",0,5862db694f8d11e780ca000d3a02ed0d,"New Name, New Description",ATALMOR,ATALMOR,ATALMOR,,,
0.0,,c5cfc24ce95d11e2be9850b7c3954f49,740,Resource Performance Reporting,Resource Performance Reporting provides the functionality required to generate reports about the performance of the service provider's resources.,0.0,0,1899-12-30T00:00:00,2017-06-12T16:36:57,2017-06-12T16:36:57,0,New TAM,0,5862db6c4f8d11e780ca000d3a02ed0d,,ATALMOR,ATALMOR,ATALMOR,,,
0.0,,b62ffafee95d11e2be9850b7c3954f49,741,Resource Fault Correction & Restoration Support,Resource Fault Correction & Restoration Support functions are used during repair or replacement of faulty resources.,0.0,0,1899-12-30T00:00:00,2021-05-13T09:25:15,2017-06-12T16:36:57,0,"New TAM
Rel 21",0,5862db6f4f8d11e780ca000d3a02ed0d,"New Name, New Description",ATALMOR,ATALMOR,ATALMOR,,,
0.0,,c5cfc24ce95d11e2be9850b7c3954f49,742,Number Portability Policy Management,"Number Portability Policy Management regulates policies, standards, definitions and restrictions defined by the entities involved in Resource Number Portability (country-specific regulatory entities).",0.0,0,1899-12-30T00:00:00,2022-06-01T12:58:27,2017-06-12T16:36:57,0,New TAM,0,5862db724f8d11e780ca000d3a02ed0d,,ATALMOR,ATALMOR,ATALMOR,,,
0.0,,c5cfc24ce95d11e2be9850b7c3954f49,743,Number Portability Orchestration,"Number Portability Orchestration communication mechanism that ensures the Resource Number orders activation according to a criteria set, allowing in this way the correct execution of orders.",0.0,0,1899-12-30T00:00:00,2022-06-01T14:43:19,2017-06-12T16:36:57,0,New TAM,0,5862db754f8d11e780ca000d3a02ed0d,,ATALMOR,ATALMOR,ATALMOR,,,
0.0,,c5cfc24ce95d11e2be9850b7c3954f49,744,Number Portability Risk & Effectiveness Management,"Number Portability Risk & Effectiveness Management for determine of threats, risks and control of fulfillment, in order to comply with the execution of all Resource Number Portability orders.",0.0,0,1899-12-30T00:00:00,2022-06-01T12:58:27,2017-06-12T16:36:57,0,New TAM,0,5862db784f8d11e780ca000d3a02ed0d,,ATALMOR,ATALMOR,ATALMOR,,,
0.0,,c5cfc24ce95d11e2be9850b7c3954f49,745,Number Portability Validation,"Number Portability Validation can perform calculations that determine whether the information received is reliable, safe and contains the minimum information required during implementation, enabling with this the Resource Number Portability orders rejection for those who do not comply with the defined criteria.",0.0,0,1899-12-30T00:00:00,2022-06-01T12:58:27,2017-06-12T16:36:57,0,New TAM,0,5862db7b4f8d11e780ca000d3a02ed0d,,ATALMOR,ATALMOR,ATALMOR,,,
0.0,,b62ffafee95d11e2be9850b7c3954f49,746,Partner Workflow Management,Partner Workflow Management function provide workflow and orchestration for supplier/partner management activities.,0.0,0,1899-12-30T00:00:00,2021-05-13T09:25:16,2017-06-12T16:36:57,0,"New TAM
Rel 21",0,5862db7e4f8d11e780ca000d3a02ed0d,"New Name, New Description",ATALMOR,ATALMOR,ATALMOR,,,
0.0,,b62ffafee95d11e2be9850b7c3954f49,747,Partnership Reporting,"Partnership Reporting provides reporting of partner related information as appropriate concerning orders, trouble tickets, campaign and sales results, product usage, billing data, inquiries on products, product feedback, as well as lead and opportunity data.  This information can be made available to relevant service provider or partner staff and systems.",0.0,0,1899-12-30T00:00:00,2021-05-13T09:25:17,2017-06-12T16:36:57,0,"New TAM
Rel 21",0,5862db814f8d11e780ca000d3a02ed0d,"New Name, New Description",ATALMOR,ATALMOR,ATALMOR,,,
0.0,,b62ffafee95d11e2be9850b7c3954f49,748,Supply Demand Forecasting,"Supply Demand Forecasting provides demand planning and forecasting, including coordinating the demand forecast of all marketing plans and requisitions, and sharing the forecast with all suppliers",0.0,0,1899-12-30T00:00:00,2021-05-13T09:25:17,2017-06-12T16:36:57,0,"New TAM
Rel 21",0,5862db844f8d11e780ca000d3a02ed0d,"New Name, New Description",ATALMOR,ATALMOR,ATALMOR,,,
0.0,,c5cfc24ce95d11e2be9850b7c3954f49,749,Supply Sourcing Planning,"Supply Sourcing Planning; Sourcing planning, including current inventory and forecast demand, in collaboration with all suppliers",0.0,0,1899-12-30T00:00:00,2021-05-26T10:47:02,2017-06-12T16:36:57,0,New TAM,0,5862db874f8d11e780ca000d3a02ed0d,,ATALMOR,ATALMOR,ATALMOR,,,
0.0,,b62ffafee95d11e2be9850b7c3954f49,750,Procurement Requisition to Order Management,Procurement Requisition to Order Management manage the requisitions for material and place the orders with the contracted supplier/partner,0.0,0,1899-12-30T00:00:00,2021-05-13T09:25:18,2017-06-12T16:36:57,0,"New TAM
Rel 21",0,5862db8a4f8d11e780ca000d3a02ed0d,"New Name, New Description",ATALMOR,ATALMOR,ATALMOR,,,
0.0,,b62ffafee95d11e2be9850b7c3954f49,751,Procurement Order Monitoring,Procurement Order Monitoring provides monitoring of Procurement Orders to ensure supplier order payment.,0.0,0,1899-12-30T00:00:00,2021-05-13T09:25:18,2017-06-12T16:36:57,0,"New TAM
Rel 21",0,5862db8d4f8d11e780ca000d3a02ed0d,"New Name, New Description",ATALMOR,ATALMOR,ATALMOR,,,
0.0,,c5cfc24ce95d11e2be9850b7c3954f49,752,Transportation Management,Transportation Management function that provide workflow and orchestration for the planning of materials to be shipped to and from different locations.,0.0,0,1899-12-30T00:00:00,2017-06-12T16:36:57,2017-06-12T16:36:57,0,New TAM,0,5862db904f8d11e780ca000d3a02ed0d,,ATALMOR,ATALMOR,ATALMOR,,,
0.0,,b62ffafee95d11e2be9850b7c3954f49,753,Supplied Materials Receiving Management,"Supplied Materials Receiving Management provides logistics management functionality for Receiving materials from suppliers The function manages suppliers’ goods deliveries including goods receipt checking (quantity, working)",0.0,0,1899-12-30T00:00:00,2021-05-13T09:25:19,2017-06-12T16:36:58,0,"New TAM
Rel 21",0,5862db954f8d11e780ca000d3a02ed0d,"New Name, New Description",ATALMOR,ATALMOR,ATALMOR,,,
0.0,,b62ffafee95d11e2be9850b7c3954f49,754,Material Warehousing,"Material Warehousing is a Logistics Management functionality for Put-away of materials to targeted storage locations and Picking of materials to fulfill orders 
including Staging and assembly of materials as required",0.0,0,1899-12-30T00:00:00,2021-05-13T09:25:20,2017-06-12T16:36:58,0,"New TAM
Rel 21",0,5862db984f8d11e780ca000d3a02ed0d,"New Name, New Description",ATALMOR,ATALMOR,ATALMOR,,,
0.0,,b62ffafee95d11e2be9850b7c3954f49,755,Supply Chain Order Shipment Tracking,"Supply Chain Order Shipment Tracking provides the necessary functionality to track the movement of shipments from point of origin through cross-docks, and to the final destination.",0.0,0,1899-12-30T00:00:00,2021-05-13T09:25:20,2017-06-12T16:36:58,0,"New TAM
Rel 21",0,5862db9b4f8d11e780ca000d3a02ed0d,"New Name, New Description",ATALMOR,ATALMOR,ATALMOR,,,
0.0,,b62ffafee95d11e2be9850b7c3954f49,756,Fallout Rule Based Error Correction,"Fallout Rule Based Error Correction function provides the capability to handle various errors or error types based on pre-defined rules. These rules can facilitate auto correction, correction assistance, placement of errors in the appropriate queues for manual handling, as well as access to various systems via the Fallout Interface Bus.",0.0,0,1899-12-30T00:00:00,2021-05-13T09:25:21,2017-06-12T16:36:58,0,"New TAM
Rel 21",0,5862db9e4f8d11e780ca000d3a02ed0d,"New Name, New Description",ATALMOR,ATALMOR,ATALMOR,,,
0.0,,b62ffafee95d11e2be9850b7c3954f49,757,Revenue Assurance Control Configuration,Revenue Assurance Control Configuration function establishes the policies and rules to be applied to the Revenue Assurance process.  It includes baselining acceptable limits and values from which actions will be taken.,0.0,0,1899-12-30T00:00:00,2021-05-13T09:25:21,2017-06-12T16:36:58,0,"New TAM
Rel 21",0,5862dba14f8d11e780ca000d3a02ed0d,"New Name, New Description",ATALMOR,ATALMOR,ATALMOR,,,
0.0,,b62ffafee95d11e2be9850b7c3954f49,758,Revenue Assurance Control,Revenue Assurance Control function assures that the RA process is executing according to specified rules and controls.,0.0,0,1899-12-30T00:00:00,2021-05-13T09:25:22,2017-06-12T16:36:58,0,"New TAM
Rel 21",0,5862dba44f8d11e780ca000d3a02ed0d,"New Name, New Description",ATALMOR,ATALMOR,ATALMOR,,,
0.0,,b62ffafee95d11e2be9850b7c3954f49,759,Revenue Assurance Problem Management,"Revenue Assurance Problem Management function provides necessary functionality to assure that Revenue Assurance problems are assigned, coordinated, and corrected efficiently, escalating as needed per established business rules.",0.0,0,1899-12-30T00:00:00,2021-05-13T09:25:23,2017-06-12T16:36:58,0,"New TAM
Rel 21",0,5862dba74f8d11e780ca000d3a02ed0d,"New Name, New Description",ATALMOR,ATALMOR,ATALMOR,,,
0.0,,b62ffafee95d11e2be9850b7c3954f49,760,Revenue Assurance Problem Tracking,Revenue Assurance Problem Tracking function provides necessary functionality to assure that Revenue Assurance problems are tracked from inception to resolution.,0.0,0,1899-12-30T00:00:00,2021-05-13T09:25:24,2017-06-12T16:36:58,0,"New TAM
Rel 21",0,5862dbaa4f8d11e780ca000d3a02ed0d,"New Name, New Description",ATALMOR,ATALMOR,ATALMOR,,,
0.0,,b62ffafee95d11e2be9850b7c3954f49,761,Revenue Assurance Problem Resolution Verification,Revenue Assurance Problem Resolution Verification function provides necessary functionality to assure that Revenue Assurance problems resolution is verified.,0.0,0,1899-12-30T00:00:00,2021-05-13T09:25:24,2017-06-12T16:36:59,0,"New TAM
Rel 21",0,5862dbad4f8d11e780ca000d3a02ed0d,"New Name, New Description",ATALMOR,ATALMOR,ATALMOR,,,
0.0,,b62ffafee95d11e2be9850b7c3954f49,762,Revenue Assurance Data Collection,"Revenue Assurance Data Collection function provide the necessary functionality to collect data from product, service, and resource (network) layers within fulfillment, assurance, and billing, as well as information from supplier/partner transactions.",0.0,0,1899-12-30T00:00:00,2021-05-13T09:25:25,2017-06-12T16:36:59,0,"New TAM
Rel 21",0,5862dbb04f8d11e780ca000d3a02ed0d,"New Name, New Description",ATALMOR,ATALMOR,ATALMOR,,,
0.0,,b62ffafee95d11e2be9850b7c3954f49,763,Revenue Assurance Anomaly Monitoring,"Revenue Assurance Anomaly Monitoring function analyze processes (both interprocess and intraprocess) for RA anomalies, and looks for situations that are outside of the established baselines and triggers alerts when those situations are detected for further analysis. RA Monitoring looks for both ""immediate"" anomalies as well as predicts anomalies via trend analysis",0.0,0,1899-12-30T00:00:00,2021-05-13T09:25:25,2017-06-12T16:36:59,0,"New TAM
Rel 21",0,5862dbb34f8d11e780ca000d3a02ed0d,"New Name, New Description",ATALMOR,ATALMOR,ATALMOR,,,
0.0,,b62ffafee95d11e2be9850b7c3954f49,764,Revenue Assurance Anomaly Analyzing,Revenue Assurance Anomaly Analyzing function provide necessary functionality to diagnose detected revenue assurance related problems.,0.0,0,1899-12-30T00:00:00,2021-05-13T09:25:26,2017-06-12T16:36:59,0,"New TAM
Rel 21",0,5862dbb64f8d11e780ca000d3a02ed0d,"New Name, New Description",ATALMOR,ATALMOR,ATALMOR,,,
0.0,,b62ffafee95d11e2be9850b7c3954f49,765,Revenue Assurance Correction Initiation,"Revenue Assurance Correction Initiation provides the necessary functionality to initiate correction of the revenue assurance anomalies. Given that Revenue Assurance will detect issues originating in ordering, provisioning, billing, and usage, it is likely the correction or recovery will also need to be performed in those domains.",0.0,0,1899-12-30T00:00:00,2021-05-13T09:25:26,2017-06-12T16:36:59,0,"New TAM
Rel 21",0,5862dbb94f8d11e780ca000d3a02ed0d,"New Name, New Description",ATALMOR,ATALMOR,ATALMOR,,,
0.0,,b62ffafee95d11e2be9850b7c3954f49,766,Revenue Assurance Recovery Initiation,Revenue Assurance Recovery Initiation provides the necessary functionality to initiate recovery of the lost revenue.,0.0,0,1899-12-30T00:00:00,2021-05-13T09:25:27,2017-06-12T16:36:59,0,"New TAM
Rel 21",0,5862dbbc4f8d11e780ca000d3a02ed0d,"New Name, New Description",ATALMOR,ATALMOR,ATALMOR,,,
0.0,,b62ffafee95d11e2be9850b7c3954f49,767,Revenue Assurance Reporting,"Revenue Assurance Reporting provides the functionality to report on the status of Revenue Assurance activities, including the status of issues currently being monitored, analyzed, and remedied.  RA Reporting also reports on data derived from the fulfillment, assurance, and billing data collected for monitoring.",0.0,0,1899-12-30T00:00:00,2021-05-13T09:25:28,2017-06-12T16:36:59,0,"New TAM
Rel 21",0,5862dbbf4f8d11e780ca000d3a02ed0d,"New Name, New Description",ATALMOR,ATALMOR,ATALMOR,,,
0.0,,b62ffafee95d11e2be9850b7c3954f49,768,Payroll Wage Calculation,Payroll Wage Calculation calculates wages based on hourly rate plus any applicable adjustments such as overtime earned.,0.0,0,1899-12-30T00:00:00,2021-05-13T09:18:36,2017-06-12T16:36:59,0,"New TAM
Rel 21",0,5862dbc24f8d11e780ca000d3a02ed0d,New Description,ATALMOR,ATALMOR,ATALMOR,,,
0.0,,b62ffafee95d11e2be9850b7c3954f49,769,Payroll Salary Calculation,Payroll Salary Calculation calculates salary for current period.,0.0,0,1899-12-30T00:00:00,2021-05-13T09:18:36,2017-06-12T16:36:59,0,"New TAM
Rel 21",0,5862dbc54f8d11e780ca000d3a02ed0d,New Description,ATALMOR,ATALMOR,ATALMOR,,,
0.0,,b62ffafee95d11e2be9850b7c3954f49,770,Payroll Withholdings and Deductions Calculation,"Payroll Withholdings and Deductions Calculation calculates Payroll Taxes and outputs to applicable agencies. Calculates Withholdings such as Federal Income Tax, and calculates deductions such as medical insurance, union dues and charitable contributions.",0.0,0,1899-12-30T00:00:00,2021-05-13T09:18:37,2017-06-12T16:36:59,0,"New TAM
Rel 21",0,5862dbc84f8d11e780ca000d3a02ed0d,New Description,ATALMOR,ATALMOR,ATALMOR,,,
