@NAME,@ALLOWAUTOMATICDELETION,@VALIDATED,@TEMPLATE,@EXPORTFLAG,@DATEVALIDATED,@DESCRIPTION,@TYPE,@WHENCREATED,@WHENUPDATED,@UNIQUEIDENTIFIER,RCABOVEOBJECT@UNIQUEIDENTIFIER,RCABOVEOBJECT@ANYOBJECTDESTINATION,RCBELOWOBJECT@UNIQUEIDENTIFIER,RCBELOWOBJECT@ANYOBJECTDESTINATION,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:22:52,2021-05-13T09:22:52,c8cd53fab3cc11eb80ff000d3a02ed0d,59974a5cf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,153882f0d87211de82d7002564cb911c,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:22:52,2021-05-13T09:22:52,c8cd53fcb3cc11eb80ff000d3a02ed0d,59974a5ff4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,153882f0d87211de82d7002564cb911c,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:22:53,2021-05-13T09:22:53,c8cd53feb3cc11eb80ff000d3a02ed0d,59974a62f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,153882f0d87211de82d7002564cb911c,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:22:53,2021-05-13T09:22:53,c8cd5400b3cc11eb80ff000d3a02ed0d,59974a6ef4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,153882f0d87211de82d7002564cb911c,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:22:53,2021-05-13T09:22:53,c8cd5402b3cc11eb80ff000d3a02ed0d,59974a71f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,153882f0d87211de82d7002564cb911c,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:22:53,2021-05-13T09:22:53,c8cd5404b3cc11eb80ff000d3a02ed0d,59974a74f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:22:53,2021-05-13T09:22:53,c8cd5407b3cc11eb80ff000d3a02ed0d,59974a77f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:22:54,2021-05-13T09:22:54,c8cd540ab3cc11eb80ff000d3a02ed0d,59974a86f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:22:54,2021-05-13T09:22:54,c8cd540db3cc11eb80ff000d3a02ed0d,59974a89f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:22:54,2021-05-13T09:22:54,c8cd5410b3cc11eb80ff000d3a02ed0d,59974a8ff4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:22:55,2021-05-13T09:22:55,c8cd5413b3cc11eb80ff000d3a02ed0d,59974a9bf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:22:55,2021-05-13T09:22:55,c8cd5416b3cc11eb80ff000d3a02ed0d,59974a9ef4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:22:55,2021-05-13T09:22:55,c8cd5419b3cc11eb80ff000d3a02ed0d,59974aa7f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:22:55,2021-05-13T09:22:55,c8cd541cb3cc11eb80ff000d3a02ed0d,59974aaaf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:22:55,2021-05-13T09:22:55,c8cd541fb3cc11eb80ff000d3a02ed0d,59974aadf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:22:55,2021-05-13T09:22:55,c8cd5422b3cc11eb80ff000d3a02ed0d,59974ab3f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:22:56,2021-05-13T09:22:56,c8cd5425b3cc11eb80ff000d3a02ed0d,59974ab6f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:22:56,2021-05-13T09:22:56,c8cd5428b3cc11eb80ff000d3a02ed0d,59974ab9f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:22:56,2021-05-13T09:22:56,c8cd542bb3cc11eb80ff000d3a02ed0d,59974abcf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:22:56,2021-05-13T09:22:56,c8cd542eb3cc11eb80ff000d3a02ed0d,59974abff4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:22:56,2021-05-13T09:22:56,c8cd5431b3cc11eb80ff000d3a02ed0d,59974ac5f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:22:57,2021-05-13T09:22:57,c8cd5434b3cc11eb80ff000d3a02ed0d,59974ac8f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:22:57,2021-05-13T09:22:57,c8cd5437b3cc11eb80ff000d3a02ed0d,59974acbf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:22:57,2021-05-13T09:22:57,c8cd543bb3cc11eb80ff000d3a02ed0d,59974acef4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:22:58,2021-05-13T09:22:58,c8cd543fb3cc11eb80ff000d3a02ed0d,59974ad7f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:22:58,2021-05-13T09:22:58,c8cd5443b3cc11eb80ff000d3a02ed0d,59974addf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:22:58,2021-05-13T09:22:58,c8cd5446b3cc11eb80ff000d3a02ed0d,59974ae0f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:22:59,2021-05-13T09:22:59,c8cd5449b3cc11eb80ff000d3a02ed0d,59974ae3f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:22:59,2021-05-13T09:22:59,c8cd544cb3cc11eb80ff000d3a02ed0d,59974ae6f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:22:59,2021-05-13T09:22:59,c8cd544fb3cc11eb80ff000d3a02ed0d,59974ae9f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:22:59,2021-05-13T09:22:59,c8cd5452b3cc11eb80ff000d3a02ed0d,59974aecf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:22:59,2021-05-13T09:22:59,c8cd5455b3cc11eb80ff000d3a02ed0d,59974aeff4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:22:59,2021-05-13T09:22:59,c8cd5458b3cc11eb80ff000d3a02ed0d,59974af2f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:00,2021-05-13T09:23:00,c8cd545bb3cc11eb80ff000d3a02ed0d,59974af5f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:00,2021-05-13T09:23:00,cec3ea06b3cc11eb80ff000d3a02ed0d,59974af8f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:00,2021-05-13T09:23:00,cec3ea09b3cc11eb80ff000d3a02ed0d,59974afbf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:00,2021-05-13T09:23:00,cec3ea0cb3cc11eb80ff000d3a02ed0d,59974afef4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:00,2021-05-13T09:23:00,cec3ea0fb3cc11eb80ff000d3a02ed0d,59974b01f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:01,2021-05-13T09:23:01,cec3ea12b3cc11eb80ff000d3a02ed0d,59974b07f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:01,2021-05-13T09:23:01,cec3ea15b3cc11eb80ff000d3a02ed0d,59974b0af4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:01,2021-05-13T09:23:01,cec3ea18b3cc11eb80ff000d3a02ed0d,59974b0df4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:01,2021-05-13T09:23:01,cec3ea1bb3cc11eb80ff000d3a02ed0d,59974b10f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:01,2021-05-13T09:23:01,cec3ea1eb3cc11eb80ff000d3a02ed0d,59974b13f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:02,2021-05-13T09:23:02,cec3ea21b3cc11eb80ff000d3a02ed0d,59974b16f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:02,2021-05-13T09:23:02,cec3ea24b3cc11eb80ff000d3a02ed0d,59974b1cf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:02,2021-05-13T09:23:02,cec3ea27b3cc11eb80ff000d3a02ed0d,59974b22f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:02,2021-05-13T09:23:02,cec3ea2ab3cc11eb80ff000d3a02ed0d,59974b31f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:02,2021-05-13T09:23:02,cec3ea2db3cc11eb80ff000d3a02ed0d,59974b34f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:03,2021-05-13T09:23:03,cec3ea30b3cc11eb80ff000d3a02ed0d,59974b1ff4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:03,2021-05-13T09:23:03,cec3ea33b3cc11eb80ff000d3a02ed0d,59974b38f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:03,2021-05-13T09:23:03,cec3ea36b3cc11eb80ff000d3a02ed0d,59974b3bf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:03,2021-05-13T09:23:03,cec3ea39b3cc11eb80ff000d3a02ed0d,59974b41f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:04,2021-05-13T09:23:04,cec3ea3cb3cc11eb80ff000d3a02ed0d,59974b44f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:04,2021-05-13T09:23:04,cec3ea3fb3cc11eb80ff000d3a02ed0d,59974b50f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:04,2021-05-13T09:23:04,cec3ea42b3cc11eb80ff000d3a02ed0d,59974b56f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:04,2021-05-13T09:23:04,cec3ea45b3cc11eb80ff000d3a02ed0d,59974b59f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:04,2021-05-13T09:23:04,cec3ea48b3cc11eb80ff000d3a02ed0d,59974b5cf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:04,2021-05-13T09:23:04,cec3ea4bb3cc11eb80ff000d3a02ed0d,59974b5ff4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:05,2021-05-13T09:23:05,cec3ea4eb3cc11eb80ff000d3a02ed0d,59974b62f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:05,2021-05-13T09:23:05,cec3ea51b3cc11eb80ff000d3a02ed0d,59974b65f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:05,2021-05-13T09:23:05,cec3ea54b3cc11eb80ff000d3a02ed0d,59974b68f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:05,2021-05-13T09:23:05,cec3ea57b3cc11eb80ff000d3a02ed0d,59974b6bf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:06,2021-05-13T09:23:06,cec3ea5ab3cc11eb80ff000d3a02ed0d,59974b72f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:06,2021-05-13T09:23:06,cec3ea5db3cc11eb80ff000d3a02ed0d,59974b75f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:06,2021-05-13T09:23:06,cec3ea60b3cc11eb80ff000d3a02ed0d,59974b78f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:06,2021-05-13T09:23:06,cec3ea63b3cc11eb80ff000d3a02ed0d,59974b7bf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:06,2021-05-13T09:23:06,cec3ea66b3cc11eb80ff000d3a02ed0d,59974b7ff4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:07,2021-05-13T09:23:07,cec3ea69b3cc11eb80ff000d3a02ed0d,59974b82f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:07,2021-05-13T09:23:07,cec3ea6cb3cc11eb80ff000d3a02ed0d,59974b91f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:08,2021-05-13T09:23:08,cec3ea6fb3cc11eb80ff000d3a02ed0d,59974b94f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:08,2021-05-13T09:23:08,cec3ea72b3cc11eb80ff000d3a02ed0d,59974b97f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:09,2021-05-13T09:23:09,cec3ea75b3cc11eb80ff000d3a02ed0d,59974b9af4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:09,2021-05-13T09:23:09,cec3ea78b3cc11eb80ff000d3a02ed0d,59974b9df4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:09,2021-05-13T09:23:09,cec3ea7bb3cc11eb80ff000d3a02ed0d,59974ba0f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:09,2021-05-13T09:23:09,cec3ea7eb3cc11eb80ff000d3a02ed0d,59974ba3f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:10,2021-05-13T09:23:10,d4d68cdeb3cc11eb80ff000d3a02ed0d,59974ba6f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:10,2021-05-13T09:23:10,d4d68ce1b3cc11eb80ff000d3a02ed0d,59974ba9f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:10,2021-05-13T09:23:10,d4d68ce4b3cc11eb80ff000d3a02ed0d,59974bacf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:11,2021-05-13T09:23:11,d4d68ce9b3cc11eb80ff000d3a02ed0d,59974baff4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:11,2021-05-13T09:23:11,d4d68ceeb3cc11eb80ff000d3a02ed0d,59974bb2f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:11,2021-05-13T09:23:11,d4d68cf3b3cc11eb80ff000d3a02ed0d,59974bb5f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:11,2021-05-13T09:23:11,d4d68cf8b3cc11eb80ff000d3a02ed0d,59974bbbf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T09:23:12,2021-05-13T09:23:12,d4d68cfdb3cc11eb80ff000d3a02ed0d,59974bcdf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
