@NAME,@VALIDATED,@TYPE,@DESCRIPTION,@TEMPLATE,@WHENCREATED,@WHENUPDATED,@UNIQUEIDENTIFIER,@EXPORTFLAG,@ALLOWAUTOMATICDELETION,@DATEVALIDATED,RCABOVEOBJECT@UNIQUEIDENTIFIER,RCABOVEOBJECT@ANYOBJECTDESTINATION,RCBELOWOBJECT@UNIQUEIDENTIFIER,RCBELOWOBJECT@ANYOBJECTDESTINATION,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
,0,,,0,2020-06-28T20:51:49,2020-06-28T20:51:49,2c1c401cb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d7d2b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d7d3b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:49,2020-06-28T20:51:49,2c1c401db98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d7d2b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d7d4b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:49,2020-06-28T20:51:49,2c1c401eb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d7d2b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d7d5b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:49,2020-06-28T20:51:49,2c1c401fb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d7d6b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d7d7b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:49,2020-06-28T20:51:49,2c1c4020b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d7d6b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d7d8b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:49,2020-06-28T20:51:49,2c1c4021b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d7d6b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d7d9b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:49,2020-06-28T20:51:49,2c1c4022b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d7d6b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d7dab7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:49,2020-06-28T20:51:49,2c1c4023b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d7d6b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d7dbb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:49,2020-06-28T20:51:49,2c1c4024b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d7ddb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d7deb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:49,2020-06-28T20:51:49,2c1c4025b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d7ddb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d7dfb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:49,2020-06-28T20:51:49,2c1c4026b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d7ddb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d7e0b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:49,2020-06-28T20:51:49,2c1c4027b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d7ddb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d7e1b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:49,2020-06-28T20:51:49,2c1c4028b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d7ddb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d7e5b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:49,2020-06-28T20:51:49,2c1c4029b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d7ddb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d7e6b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:49,2020-06-28T20:51:49,2c1c402ab98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d7f0b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d7f1b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:49,2020-06-28T20:51:49,2c1c402bb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d7f0b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d7f2b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:50,2020-06-28T20:51:50,2c1c402cb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d7f0b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d7f3b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:50,2020-06-28T20:51:50,2c1c402db98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d7f0b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d7f4b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:50,2020-06-28T20:51:50,2c1c402eb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d7f6b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d7f7b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:50,2020-06-28T20:51:50,2c1c402fb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d7f6b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d7f8b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:50,2020-06-28T20:51:50,2c1c4030b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d7f9b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d7fab7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:50,2020-06-28T20:51:50,2c1c4031b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d7f9b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d7fbb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:50,2020-06-28T20:51:50,2c1c4032b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d7f9b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d7fcb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:50,2020-06-28T20:51:50,2c1c4033b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d7f9b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d7fdb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:50,2020-06-28T20:51:50,2c1c4034b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d7f9b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d7feb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:50,2020-06-28T20:51:50,2c1c4035b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d7f9b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d7ffb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:50,2020-06-28T20:51:50,2c1c4036b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d7f9b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d800b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:50,2020-06-28T20:51:50,2c1c4037b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d7f9b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d804b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:50,2020-06-28T20:51:50,2c1c4038b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d7f9b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d805b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:50,2020-06-28T20:51:50,2c1c4039b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d7f9b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d806b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:50,2020-06-28T20:51:50,2c1c403ab98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d80ab7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d80bb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:50,2020-06-28T20:51:50,2c1c403bb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d80ab7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d80cb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:50,2020-06-28T20:51:50,2c1c403cb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d810b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d811b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:50,2020-06-28T20:51:50,2c1c403db98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d810b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d812b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:50,2020-06-28T20:51:50,2c1c403eb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d810b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d813b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:50,2020-06-28T20:51:50,2c1c403fb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d810b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d814b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:50,2020-06-28T20:51:50,2c1c4040b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d810b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d815b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:50,2020-06-28T20:51:50,2c1c4041b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d810b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d819b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:50,2020-06-28T20:51:50,2c1c4042b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d81ab7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d81bb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:51,2020-06-28T20:51:51,2c1c4043b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d81ab7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d81cb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:51,2020-06-28T20:51:51,2c1c4044b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d81ab7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d81db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:51,2020-06-28T20:51:51,2c1c4045b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d81ab7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d81eb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:51,2020-06-28T20:51:51,2c1c4046b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d81ab7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d81fb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:51,2020-06-28T20:51:51,2c1c4047b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d823b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d824b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:51,2020-06-28T20:51:51,2c1c4048b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d823b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d825b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:51,2020-06-28T20:51:51,2c1c4049b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d823b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d826b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:51,2020-06-28T20:51:51,2c1c404ab98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d827b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d828b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:51,2020-06-28T20:51:51,2c1c404bb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1d12d827b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1d12d829b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:51,2020-06-28T20:51:51,2c1c404cb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,230c7122b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,230c7123b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:51,2020-06-28T20:51:51,2c1c404db98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,230c7122b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,230c7124b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:51,2020-06-28T20:51:51,2c1c404eb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,230c7122b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,230c7125b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:51,2020-06-28T20:51:51,2c1c404fb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,230c7122b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,230c7126b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:51,2020-06-28T20:51:51,2c1c4050b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,230c7122b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,230c7127b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:51,2020-06-28T20:51:51,2c1c4051b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,230c7122b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,230c7128b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:51,2020-06-28T20:51:51,2c1c4052b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,230c7122b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,230c7129b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:51,2020-06-28T20:51:51,2c1c4053b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,230c7122b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,230c712ab7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:51,2020-06-28T20:51:51,2c1c4054b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,230c7122b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,230c712bb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:51,2020-06-28T20:51:51,2c1c4055b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,230c7122b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,230c712cb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:51,2020-06-28T20:51:51,2c1c4056b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,230c7122b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,230c712db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:51,2020-06-28T20:51:51,2c1c4057b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,230c7122b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,230c712eb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:51,2020-06-28T20:51:51,2c1c4058b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,230c7122b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,230c712fb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:52,2020-06-28T20:51:52,2c1c4059b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,230c7122b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,230c7130b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:52,2020-06-28T20:51:52,2c1c405ab98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,230c7122b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,230c7131b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:52,2020-06-28T20:51:52,2c1c405bb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,230c7122b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,230c7132b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:52,2020-06-28T20:51:52,2c1c405cb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,230c7122b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,230c7133b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:52,2020-06-28T20:51:52,2c1c405db98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,230c7122b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,230c7134b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:52,2020-06-28T20:51:52,2c1c405eb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,230c7135b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,230c7136b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:52,2020-06-28T20:51:52,2c1c405fb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,230c7135b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,230c7137b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:52,2020-06-28T20:51:52,2c1c4060b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,230c7135b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,230c7138b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:52,2020-06-28T20:51:52,2c1c4061b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,230c7135b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,230c7139b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:52,2020-06-28T20:51:52,2c1c4062b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,230c7135b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,230c713ab7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:52,2020-06-28T20:51:52,2c1c4063b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,230c713fb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,230c7140b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:52,2020-06-28T20:51:52,2c1c4064b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,230c713fb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,230c7141b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:52,2020-06-28T20:51:52,2c1c4065b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,230c713fb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,230c7142b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:52,2020-06-28T20:51:52,2c1c4066b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,230c7143b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,230c7144b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:52,2020-06-28T20:51:52,2c1c4067b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,230c7143b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,230c7145b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:52,2020-06-28T20:51:52,2c1c4068b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,230c7143b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,230c7146b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:52,2020-06-28T20:51:52,2c1c4069b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,230c7143b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,230c7147b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:52,2020-06-28T20:51:52,2c1c406ab98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,230c7143b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,230c7148b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:52,2020-06-28T20:51:52,2c1c406bb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,230c7143b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,230c7149b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
